file,channel,date,video_id,theme,mentions,mentions_per_1k,first_timestamp,substantial
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,dollar_fx,21,3.895381190873678,4:11,True
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,gold_silver,11,2.0404377666481173,4:22,True
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,ai_tech,0,0.0,,False
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,valuation_bubble,4,0.7419773696902244,24:10,False
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,liquidity_rates,27,5.0083472454090145,0:39,True
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,china_deglobalization,6,1.1129660545353368,13:06,True
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,rotation_manufacturing,4,0.7419773696902244,10:07,False
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,crypto,7,1.2984603969578927,4:22,True
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,digital_control,0,0.0,,False
jikh_2026-05-26_w8yTmTdF1Kw.txt,jikh,2026-05-26,w8yTmTdF1Kw,housing,4,0.7419773696902244,3:25,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,oil_energy,7,1.2453300124533002,26:15,True
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,inflation,3,0.5337128624799857,19:36,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,recession_labor,1,0.1779042874933286,24:38,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,debt_credit,4,0.7116171499733144,12:17,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,dollar_fx,4,0.7116171499733144,26:45,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,gold_silver,1,0.1779042874933286,4:06,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,ai_tech,46,8.183597224693116,0:28,True
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,valuation_bubble,21,3.7359900373599007,3:06,True
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,liquidity_rates,9,1.6011385874399573,2:49,True
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,china_deglobalization,0,0.0,,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,rotation_manufacturing,2,0.3558085749866572,3:54,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,crypto,0,0.0,,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,digital_control,0,0.0,,False
jikh_2026-06-05_yhRjvX_t4hc.txt,jikh,2026-06-05,yhRjvX_t4hc,housing,0,0.0,,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,oil_energy,3,0.5748227629814141,4:59,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,inflation,7,1.3412531136232995,2:39,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,recession_labor,1,0.19160758766047137,6:11,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,debt_credit,13,2.4908986395861277,0:30,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,dollar_fx,24,4.598582103851313,0:22,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,gold_silver,84,16.095037363479594,1:16,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,ai_tech,11,2.1076834642651847,2:03,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,valuation_bubble,4,0.7664303506418855,8:10,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,liquidity_rates,3,0.5748227629814141,4:49,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,china_deglobalization,30,5.74822762981414,14:20,True
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,rotation_manufacturing,4,0.7664303506418855,4:59,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,crypto,1,0.19160758766047137,30:22,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,digital_control,0,0.0,,False
jikh_2026-06-12_dg9Ezg_RS6E.txt,jikh,2026-06-12,dg9Ezg_RS6E,housing,1,0.19160758766047137,30:22,False
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,oil_energy,10,2.4691358024691357,10:15,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,inflation,15,3.7037037037037037,7:01,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,recession_labor,2,0.4938271604938272,13:43,False
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,debt_credit,5,1.2345679012345678,2:11,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,dollar_fx,6,1.4814814814814814,18:52,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,gold_silver,15,3.7037037037037037,1:26,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,ai_tech,11,2.7160493827160495,7:43,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,valuation_bubble,2,0.4938271604938272,18:14,False
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,liquidity_rates,24,5.925925925925926,0:16,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,china_deglobalization,6,1.4814814814814814,18:38,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,rotation_manufacturing,3,0.7407407407407407,22:12,False
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,crypto,5,1.2345679012345678,13:03,True
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,digital_control,0,0.0,,False
jikh_2026-06-15_HIBozcOlQPY.txt,jikh,2026-06-15,HIBozcOlQPY,housing,1,0.2469135802469136,10:57,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,oil_energy,17,3.847024213622992,0:07,True
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,inflation,28,6.336275175379045,3:29,True
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,recession_labor,1,0.22629554197782303,8:55,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,debt_credit,1,0.22629554197782303,18:24,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,dollar_fx,6,1.357773251866938,12:57,True
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,gold_silver,2,0.45259108395564607,24:11,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,ai_tech,5,1.1314777098891153,0:40,True
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,valuation_bubble,0,0.0,,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,liquidity_rates,25,5.657388549445576,1:32,True
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,china_deglobalization,0,0.0,,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,rotation_manufacturing,3,0.678886625933469,0:32,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,crypto,2,0.45259108395564607,24:11,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,digital_control,1,0.22629554197782303,0:40,False
jikh_2026-06-22_nHy5u06we_s.txt,jikh,2026-06-22,nHy5u06we_s,housing,0,0.0,,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,oil_energy,3,0.6843065693430658,2:10,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,inflation,3,0.6843065693430658,10:48,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,recession_labor,0,0.0,,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,debt_credit,1,0.2281021897810219,21:49,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,dollar_fx,8,1.8248175182481752,0:22,True
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,gold_silver,2,0.4562043795620438,10:56,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,ai_tech,17,3.877737226277372,0:22,True
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,valuation_bubble,0,0.0,,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,liquidity_rates,2,0.4562043795620438,13:02,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,china_deglobalization,3,0.6843065693430658,8:10,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,rotation_manufacturing,17,3.877737226277372,9:53,True
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,crypto,2,0.4562043795620438,9:53,False
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,digital_control,5,1.1405109489051093,10:09,True
jikh_2026-06-24_r4xoOQ32KNM.txt,jikh,2026-06-24,r4xoOQ32KNM,housing,1,0.2281021897810219,3:08,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,oil_energy,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,inflation,1,0.23397285914833882,24:56,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,recession_labor,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,debt_credit,1,0.23397285914833882,14:11,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,dollar_fx,21,4.913430042115114,4:19,True
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,gold_silver,80,18.717828731867105,0:02,True
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,ai_tech,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,valuation_bubble,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,liquidity_rates,1,0.23397285914833882,22:29,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,china_deglobalization,33,7.72110435189518,0:15,True
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,rotation_manufacturing,2,0.46794571829667764,0:15,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,crypto,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,digital_control,0,0.0,,False
jikh_2026-06-30_Z_xvkbGWauU.txt,jikh,2026-06-30,Z_xvkbGWauU,housing,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,oil_energy,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,inflation,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,recession_labor,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,debt_credit,9,1.6574585635359116,23:42,True
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,dollar_fx,7,1.2891344383057088,4:08,True
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,gold_silver,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,ai_tech,88,16.206261510128915,0:14,True
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,valuation_bubble,13,2.3941068139963164,0:00,True
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,liquidity_rates,2,0.3683241252302026,24:30,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,china_deglobalization,24,4.419889502762431,0:34,True
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,rotation_manufacturing,1,0.1841620626151013,10:05,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,crypto,0,0.0,,False
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,digital_control,0,0.0,,False
