specification,asset,horizon_years,metric,episode_n,episode_median,episode_mean,episode_p10,episode_p90,episode_minimum,episode_maximum,episode_negative_pct,unconditional_n,unconditional_median,unconditional_mean,unconditional_p10,unconditional_p90,unconditional_minimum,unconditional_maximum,unconditional_negative_pct,median_excess_pp
fixed_economic_scale,sector_Enrgy,5,nominal_cumulative_pct,8,52.713956877985915,52.66030894028969,3.7872618568343324,97.1244084536034,-3.085238979599292,102.60256684407824,12.5,685,64.59729496939252,75.213599829403,5.157111929433062,151.84948846023218,-54.45604937775255,340.6432097335082,7.445255474452554,-11.883338091406607
fixed_economic_scale,sector_Enrgy,5,real_cumulative_pct,8,22.25740854661007,28.477902720799605,-4.741750290034954,74.81605358416274,-9.529418673544631,80.25578768577348,37.5,684,34.504448388939615,42.982603950469446,-8.942819483188659,103.52263947365164,-58.35614589487026,222.05210723251284,18.27485380116959,-12.247039842329546
fixed_economic_scale,sector_Chems,1,nominal_cumulative_pct,8,7.6129414332386185,5.468986322436662,-12.508766625485274,24.028675193931043,-28.595811903678303,32.500094657926624,37.5,686,11.362751641803026,11.337574127285313,-10.479042518473541,31.421430580517516,-40.52363706573975,61.95261292670962,23.323615160349853,-3.7498102085644076
fixed_economic_scale,sector_Chems,1,real_cumulative_pct,8,4.216902886561524,1.7689676579924836,-19.131302746584907,21.326746807542886,-29.372654416780954,26.606524125087926,37.5,686,6.850736170429384,7.200848127245134,-14.630567661076928,26.958885116637678,-41.938107104629694,58.22023807970127,31.341107871720116,-2.63383328386786
fixed_economic_scale,sector_Chems,3,nominal_cumulative_pct,8,19.47166619327964,30.814425998102546,2.694498915777881,65.8443055990565,2.2925937083763115,88.18815646271085,0.0,686,36.26054775395204,36.53220804408961,0.7524700828010933,72.64754974758128,-22.129002275864384,169.6678905597499,9.329446064139942,-16.7888815606724
fixed_economic_scale,sector_Chems,3,real_cumulative_pct,8,10.199314574376427,18.48605687674425,-9.447249630801856,50.042638473488445,-12.123887031191316,73.12836070293503,37.5,686,22.31813828140994,22.04382898423074,-13.269353533364143,56.92291540889234,-34.2439020108179,146.682138903954,26.82215743440233,-12.118823707033513
fixed_economic_scale,sector_Chems,5,nominal_cumulative_pct,8,58.78052662687134,64.12480986810709,20.70615668811198,117.71478977600448,7.377691488383831,146.06814633613564,0.0,685,57.353747831145085,67.83295470084587,13.855476458077058,136.9388631264041,-12.091162024369895,308.866313530776,4.087591240875913,1.426778795726257
fixed_economic_scale,sector_Chems,5,real_cumulative_pct,8,34.150466009936686,39.69921536470959,2.6055973683373495,84.24315109444959,-26.916578971472095,118.9271746805351,12.5,684,33.15276366953708,39.74196265840442,-15.915424985221138,105.63381073359064,-39.904214478329024,250.3028608897246,19.298245614035086,0.9977023403996057
fixed_economic_scale,sector_BusEq,1,nominal_cumulative_pct,8,0.6421925082607693,-7.123069288587436,-47.842904885117306,23.218045664470484,-60.48707148683376,32.71556643967892,50.0,686,13.256238932000976,13.873624619712285,-18.195242345835695,45.003800573887574,-63.43139899052528,104.96270113922219,25.218658892128282,-12.614046423740206
fixed_economic_scale,sector_BusEq,1,real_cumulative_pct,8,-3.8573481020873546,-10.23796060871221,-48.62468211189047,20.661169125287188,-61.63139820697656,31.244999510753637,62.5,686,9.051208868043203,9.715340457029354,-22.558732557633903,40.89867027794407,-64.35536701153953,100.0139035262027,31.341107871720116,-12.908556970130558
