date,horizon_years,asset,nominal_cumulative_pct,real_cumulative_pct
1964-08-31,3,sector_Shops,22.547041179502592,13.584645630553904
1964-08-31,3,sector_Hlth,79.8255537134569,66.6741326209802
1964-08-31,3,sector_Money,26.15006548087109,16.924165169583503
1964-08-31,3,sector_Other,79.9200418747871,66.76171045409372
1964-08-31,3,Gold_spot_price,0.0,-7.313432835820888
1964-08-31,5,US_market_total,45.896087488031625,22.76621995944126
1964-08-31,5,T_bill_total,25.677659858157153,5.753152807473705
1964-08-31,5,sector_NoDur,53.519111340514655,29.18071564018916
1964-08-31,5,sector_Durbl,17.204495965667753,-1.3767046142551753
1964-08-31,5,sector_Manuf,66.52595051559315,40.125494946047915
1964-08-31,5,sector_Enrgy,49.31205598273729,25.640632473278945
1964-08-31,5,sector_Chems,15.755221065043168,-2.5962164208783056
1964-08-31,5,sector_BusEq,136.6296211046857,99.1151689783331
1964-08-31,5,sector_Telcm,-4.291167376545846,-19.464518890020276
1964-08-31,5,sector_Utils,1.1913594236075076,-14.851173167940024
1964-08-31,5,sector_Shops,64.05330360957768,38.04485303732756
1964-08-31,5,sector_Hlth,110.42404497399691,77.06413540494863
1964-08-31,5,sector_Money,76.53139496599894,48.54471039821864
1964-08-31,5,sector_Other,77.40241549535918,49.27764230707052
1964-08-31,5,Gold_spot_price,17.142857142857082,-1.428571428571479
1964-09-30,1,US_market_total,11.048778695636585,9.15230998925949
1964-09-30,1,T_bill_total,3.815097148288471,2.0421638004049836
1964-09-30,1,sector_NoDur,12.252175583877056,10.335155507492043
1964-09-30,1,sector_Durbl,14.971632521131317,13.008170106159422
1964-09-30,1,sector_Manuf,15.238394119844845,13.270376003946161
1964-09-30,1,sector_Enrgy,6.657328201045343,4.8358558029250265
1964-09-30,1,sector_Chems,7.382535288474235,5.5486779495818705
1964-09-30,1,sector_BusEq,24.296064698785557,22.173361506586176
1964-09-30,1,sector_Telcm,2.107490978437254,0.3637197852571106
1964-09-30,1,sector_Utils,6.078938057924987,4.267343290332337
1964-09-30,1,sector_Shops,10.188992745645109,8.30720729078589
1964-09-30,1,sector_Hlth,30.359559232965626,28.13330490071384
1964-09-30,1,sector_Money,1.6423185654612205,-0.09350850681421052
1964-09-30,1,sector_Other,13.753859782345401,11.811194245265488
1964-09-30,1,Gold_spot_price,0.0,-1.7077798861480198
1964-09-30,3,US_market_total,34.5603028025461,24.468280092355133
1964-09-30,3,T_bill_total,13.222194922763153,4.730530303555902
1964-09-30,3,sector_NoDur,39.70996324793954,29.231716004344065
1964-09-30,3,sector_Durbl,21.394861866641058,12.29024722664298
1964-09-30,3,sector_Manuf,60.08204857420958,48.07589493114386
1964-09-30,3,sector_Enrgy,25.785517303004646,16.35160350527929
1964-09-30,3,sector_Chems,13.351815058958017,4.850428929536155
1964-09-30,3,sector_BusEq,116.29576689797277,100.07358438062481
1964-09-30,3,sector_Telcm,-8.460716278846657,-15.326162557933165
1964-09-30,3,sector_Utils,0.462622666049195,-7.072074033904496
1964-09-30,3,sector_Shops,21.327255207190277,12.227711066650993
1964-09-30,3,sector_Hlth,80.0880727699727,66.58146731222475
1964-09-30,3,sector_Money,26.789921450926247,17.280677342106763
1964-09-30,3,sector_Other,72.53641732753016,59.596186027965395
1964-09-30,3,Gold_spot_price,0.0,-7.500000000000007
1964-09-30,5,US_market_total,38.35828827043106,15.907698098247902
1964-09-30,5,T_bill_total,26.10377079106272,5.641649492890277
1964-09-30,5,sector_NoDur,51.45105644831709,26.875979364250547
1964-09-30,5,sector_Durbl,11.940150294426989,-6.223723149574378
1964-09-30,5,sector_Manuf,56.5051728334131,31.109993845349848
1964-09-30,5,sector_Enrgy,30.926940608965168,9.682191755434966
1964-09-30,5,sector_Chems,6.244581668116189,-10.995105168597007
1964-09-30,5,sector_BusEq,134.57014067176968,96.50781595899196
1964-09-30,5,sector_Telcm,-7.163302699286578,-22.22737056317593
1964-09-30,5,sector_Utils,-4.7978818143621815,-20.24577268976756
1964-09-30,5,sector_Shops,57.48990317525573,31.93493775436518
1964-09-30,5,sector_Hlth,109.07241607197405,75.1474579923707
1964-09-30,5,sector_Money,71.12456137066894,43.357179714296244
1964-09-30,5,sector_Other,68.22584466137518,40.92882081066147
1964-09-30,5,Gold_spot_price,17.142857142857082,-1.8652291105121788
1964-10-31,1,US_market_total,13.272175791138485,11.375358945346935
1964-10-31,1,T_bill_total,3.8358001290739185,2.0970015803090325
1964-10-31,1,sector_NoDur,15.378726511872,13.446634093189802
1964-10-31,1,sector_Durbl,21.945528887707354,19.903471057992217
1964-10-31,1,sector_Manuf,20.88643280150222,18.86211023010267
1964-10-31,1,sector_Enrgy,5.3845183272965835,3.619785476950077
1964-10-31,1,sector_Chems,9.307677808998548,7.477249081075366
1964-10-31,1,sector_BusEq,31.981374013359943,29.771259377433235
1964-10-31,1,sector_Telcm,0.6857541451182447,-1.0002948184492766
1964-10-31,1,sector_Utils,6.184018729601948,4.405897720859819
1964-10-31,1,sector_Shops,8.03497079772908,6.225854383106788
1964-10-31,1,sector_Hlth,30.828478510782055,28.637669865893777
1964-10-31,1,sector_Money,3.1561620944627444,1.4287445301637058
1964-10-31,1,sector_Other,16.616977259926212,14.664149520660485
1964-10-31,1,Gold_spot_price,0.0,-1.6745655608214727
1964-10-31,3,US_market_total,29.78553935688135,19.84943575033078
1964-10-31,3,T_bill_total,13.335089722765936,4.658397393842018
1964-10-31,3,sector_NoDur,36.308548452904034,25.87305720636124
1964-10-31,3,sector_Durbl,15.353626610361681,6.522399409924495
1964-10-31,3,sector_Manuf,52.491813689726754,40.817366232174976
1964-10-31,3,sector_Enrgy,20.86734873085847,11.614002744935181
1964-10-31,3,sector_Chems,7.0981541053288355,-1.1010517579277956
1964-10-31,3,sector_BusEq,129.82244700605986,112.22773147859297
1964-10-31,3,sector_Telcm,-10.862110060251185,-17.686316471068753
1964-10-31,3,sector_Utils,-5.826864954054145,-13.036558972408463
1964-10-31,3,sector_Shops,19.370555264937607,10.23180058886819
1964-10-31,3,sector_Hlth,66.27420057324822,53.544603021943175
1964-10-31,3,sector_Money,22.77071794312291,13.371654076854146
1964-10-31,3,sector_Other,57.671227451295735,45.60025514196806
1964-10-31,3,Gold_spot_price,0.0,-7.655786350148375
1964-10-31,5,US_market_total,44.899759526749385,20.892239047518537
1964-10-31,5,T_bill_total,26.49356208576039,5.535647509621011
1964-10-31,5,sector_NoDur,64.36407608938694,37.13163667296841
1964-10-31,5,sector_Durbl,16.17971429578473,-3.069364373061101
1964-10-31,5,sector_Manuf,66.73784284797554,39.11210909997318
1964-10-31,5,sector_Enrgy,25.718825187438533,4.889271845391074
1964-10-31,5,sector_Chems,12.07456366535633,-6.494358679198687
1964-10-31,5,sector_BusEq,150.7089834478332,109.17060495701256
1964-10-31,5,sector_Telcm,-3.0511737400480965,-19.11400876113396
1964-10-31,5,sector_Utils,2.133624561709424,-14.788246746370037
1964-10-31,5,sector_Shops,64.26300036977347,37.04730754711396
1964-10-31,5,sector_Hlth,121.51187928761166,84.81098346998594
1964-10-31,5,sector_Money,87.91498577807586,56.78054577516678
1964-10-31,5,sector_Other,74.3327848112315,45.448693386743265
1964-10-31,5,Gold_spot_price,14.285714285714214,-4.649559555725835
1964-11-30,1,US_market_total,13.317358150847758,11.390070799620755
1964-11-30,1,T_bill_total,3.8979214572994803,2.130838698655646
1964-11-30,1,sector_NoDur,15.802618169198857,13.833061828683357
1964-11-30,1,sector_Durbl,18.65203746417734,16.6340185592748
1964-11-30,1,sector_Manuf,25.983757492888483,23.841041617418888
1964-11-30,1,sector_Enrgy,3.4833836719528444,1.7233513197369543
1964-11-30,1,sector_Chems,6.076909006762143,4.27276630239517
1964-11-30,1,sector_BusEq,36.0983456601157,33.783602143376726
1964-11-30,1,sector_Telcm,-1.456276831887382,-3.1322960605733807
1964-11-30,1,sector_Utils,3.6909935290845297,1.9274301745741296
1964-11-30,1,sector_Shops,6.05699835940976,4.253194292824536
1964-11-30,1,sector_Hlth,32.902885236704236,30.642489708268972
1964-11-30,1,sector_Money,5.4247027316657315,3.6316526694578855
1964-11-30,1,sector_Other,25.895357944788056,23.754145557695615
1964-11-30,1,Gold_spot_price,0.0,-1.7007874015747992
1964-11-30,3,US_market_total,30.367943552240327,20.02311263319827
1964-11-30,3,T_bill_total,13.414194880614062,4.414661422535859
1964-11-30,3,sector_NoDur,36.01078377551694,25.21818765881665
1964-11-30,3,sector_Durbl,15.563657490291561,6.3935619549262634
1964-11-30,3,sector_Manuf,57.09352763667334,44.6279940277456
1964-11-30,3,sector_Enrgy,18.781193613807055,9.355783265100847
1964-11-30,3,sector_Chems,3.7427636614377313,-4.489331744145364
1964-11-30,3,sector_BusEq,133.8103390152924,115.25724721732385
1964-11-30,3,sector_Telcm,-8.75605988370599,-15.996360736591853
1964-11-30,3,sector_Utils,-4.136077681847117,-11.742978892343602
1964-11-30,3,sector_Shops,16.606866152439338,7.353990932673504
1964-11-30,3,sector_Hlth,64.90716202493138,51.821608460121226
1964-11-30,3,sector_Money,22.535406368330268,12.81209536152177
1964-11-30,3,sector_Other,61.03689863271957,48.25845446392858
1964-11-30,3,Gold_spot_price,0.0,-7.935103244837749
1964-11-30,5,US_market_total,39.755731366446035,16.314036691914158
1964-11-30,5,T_bill_total,26.78365600618835,5.517810772083687
1964-11-30,5,sector_NoDur,59.3536728166788,32.62475009622787
1964-11-30,5,sector_Durbl,12.254565137905725,-6.574267254558997
1964-11-30,5,sector_Manuf,63.73920454436934,36.2746819687938
1964-11-30,5,sector_Enrgy,17.002483431390857,-2.622733122834442
1964-11-30,5,sector_Chems,6.476356396554772,-11.383277783027346
1964-11-30,5,sector_BusEq,146.88674016959123,105.47560428514515
1964-11-30,5,sector_Telcm,0.3103535282473313,-16.515036436890686
1964-11-30,5,sector_Utils,-4.566470173768177,-20.573854243288125
1964-11-30,5,sector_Shops,52.61517354901664,27.01652177239491
1964-11-30,5,sector_Hlth,117.50094675671133,81.01878795405226
1964-11-30,5,sector_Money,76.59800338026375,46.97663161328083
1964-11-30,5,sector_Other,70.11290226601021,41.57929812592476
1964-11-30,5,Gold_spot_price,5.71428571428565,-12.017523809523867
1964-12-31,1,US_market_total,14.435287244712702,12.279520452033644
1964-12-31,1,T_bill_total,3.9186368239543246,1.9609858947746472
1964-12-31,1,sector_NoDur,17.02730913257662,14.822713042167003
1964-12-31,1,sector_Durbl,18.174587907201122,15.948379029828397
1964-12-31,1,sector_Manuf,32.36914814128626,29.875537815233756
1964-12-31,1,sector_Enrgy,3.898188296351912,1.9409225827628607
1964-12-31,1,sector_Chems,7.752806118454836,5.7229259403991595
1964-12-31,1,sector_BusEq,33.85272295672379,31.331164596471517
1964-12-31,1,sector_Telcm,-5.250095499240093,-7.035023056554257
1964-12-31,1,sector_Utils,2.844873370921075,0.9074503246870647
1964-12-31,1,sector_Shops,7.221761719986319,5.20188551803995
1964-12-31,1,sector_Hlth,32.189859602171246,29.69962676822138
1964-12-31,1,sector_Money,8.796927254715236,6.747377604704896
1964-12-31,1,sector_Other,33.739706090479714,31.220276776373336
1964-12-31,1,Gold_spot_price,-0.2849002849002913,-2.1633637018252605
1964-12-31,3,US_market_total,34.30431494200914,23.441465939346617
1964-12-31,3,T_bill_total,13.436807620097845,4.261771709648743
1964-12-31,3,sector_NoDur,39.946045403263206,28.626879966234565
1964-12-31,3,sector_Durbl,14.41811529709116,5.163708912767606
1964-12-31,3,sector_Manuf,66.72774803405679,53.242415472478655
1964-12-31,3,sector_Enrgy,22.685415630575267,12.762330542808131
1964-12-31,3,sector_Chems,10.082370145120588,1.178649030441714
1964-12-31,3,sector_BusEq,138.69697510071197,119.39060211462498
1964-12-31,3,sector_Telcm,-11.410557753652506,-18.575880288283564
1964-12-31,3,sector_Utils,-1.4649762539355904,-9.43472082163198
1964-12-31,3,sector_Shops,20.437103668828406,10.69586734267316
1964-12-31,3,sector_Hlth,60.673101915458226,47.6774833781785
1964-12-31,3,sector_Money,32.37148059143842,21.664963778895597
1964-12-31,3,sector_Other,72.46903801471551,58.51933641058409
1964-12-31,3,Gold_spot_price,-0.2849002849002913,-8.350092173621594
1964-12-31,5,US_market_total,36.49685332561412,13.143943406510372
1964-12-31,5,T_bill_total,27.200749082472342,5.438286706293383
1964-12-31,5,sector_NoDur,55.90363320765774,29.23046519202397
1964-12-31,5,sector_Durbl,6.382381094476219,-11.818318058292265
1964-12-31,5,sector_Manuf,63.656214577545114,35.65667653974229
1964-12-31,5,sector_Enrgy,13.719519671416114,-5.736472420908401
1964-12-31,5,sector_Chems,4.222832557875722,-13.60839476303406
1964-12-31,5,sector_BusEq,145.05977829233626,103.13310534842195
1964-12-31,5,sector_Telcm,-8.084510231923137,-23.810104635214813
1964-12-31,5,sector_Utils,-5.630113853789798,-21.775624878804546
1964-12-31,5,sector_Shops,47.800237961807234,22.513459848978123
1964-12-31,5,sector_Hlth,117.3342474298237,80.15106716663102
1964-12-31,5,sector_Money,74.72101275824454,44.82842569483134
1964-12-31,5,sector_Other,65.05643091162723,36.817333315340846
1964-12-31,5,Gold_spot_price,-0.2849002849002913,-17.344910713610993
1965-01-31,1,US_market_total,11.437175307652225,9.339863350795529
1965-01-31,1,T_bill_total,4.02226530104246,2.0645062301320127
1965-01-31,1,sector_NoDur,12.47023967455716,10.353484850067375
1965-01-31,1,sector_Durbl,14.520407893887178,12.365067720225564
1965-01-31,1,sector_Manuf,30.625137563879722,28.16669708275277
1965-01-31,1,sector_Enrgy,4.602231824418834,2.633557448802426
1965-01-31,1,sector_Chems,2.411809830022249,0.48436046057389603
1965-01-31,1,sector_BusEq,26.002451724667573,23.631012859084134
1965-01-31,1,sector_Telcm,-6.705605254164482,-8.461459609481325
1965-01-31,1,sector_Utils,-4.050362944924657,-5.856190493012647
1965-01-31,1,sector_Shops,-0.4049778569908735,-2.2794136564201484
1965-01-31,1,sector_Hlth,26.197972969637373,23.822854281375694
1965-01-31,1,sector_Money,6.530103923733943,4.5251458825093405
1965-01-31,1,sector_Other,35.73525558167772,33.180639730077765
1965-01-31,1,Gold_spot_price,0.0,-1.8820577164366359
1965-01-31,3,US_market_total,24.66679667656926,14.357108505662364
1965-01-31,3,T_bill_total,13.57255170580196,4.180334819867615
1965-01-31,3,sector_NoDur,31.38249802755908,20.517435140822514
1965-01-31,3,sector_Durbl,4.54251262815808,-4.102938562792236
1965-01-31,3,sector_Manuf,48.3639903832914,36.09459293810426
1965-01-31,3,sector_Enrgy,21.15719670144498,11.137745244023423
1965-01-31,3,sector_Chems,-2.5062521471860277,-10.568784960820498
1965-01-31,3,sector_BusEq,102.22352709759176,85.50005652823079
1965-01-31,3,sector_Telcm,-9.272039546807997,-16.775055631206868
1965-01-31,3,sector_Utils,-5.047723365902956,-12.90008172684588
1965-01-31,3,sector_Shops,18.193151810078767,8.41882078062357
1965-01-31,3,sector_Hlth,39.43607571949899,27.90499848990993
1965-01-31,3,sector_Money,32.61635043188604,21.6492504841465
1965-01-31,3,sector_Other,56.50722318286914,43.564397101470576
1965-01-31,3,Gold_spot_price,2.857142857142847,-5.648931713447847
1965-01-31,5,US_market_total,21.613936935265897,0.37160810910601416
1965-01-31,5,T_bill_total,27.606654943126486,5.3175769556991215
1965-01-31,5,sector_NoDur,40.74837714155413,16.16383211049639
1965-01-31,5,sector_Durbl,-5.976462138347138,-22.399570862466966
1965-01-31,5,sector_Manuf,43.00916039719305,18.029723937313946
1965-01-31,5,sector_Enrgy,0.3360864146205955,-17.18963633115218
1965-01-31,5,sector_Chems,-6.2381215234256775,-22.615526154426245
1965-01-31,5,sector_BusEq,106.88520924149935,70.74853153229816
1965-01-31,5,sector_Telcm,-10.670063161060062,-26.273339727650622
1965-01-31,5,sector_Utils,-13.073679325114629,-28.25711581239011
1965-01-31,5,sector_Shops,34.69112418237088,11.164600644447532
1965-01-31,5,sector_Hlth,87.49772340035324,54.74746142382718
1965-01-31,5,sector_Money,54.477803218539414,27.49513679883675
1965-01-31,5,sector_Other,42.53243972574558,17.636272153596888
1965-01-31,5,Gold_spot_price,-6.661338147750939e-14,-17.467018469657035
1965-02-28,1,US_market_total,9.667277744695602,6.932432913157061
1965-02-28,1,T_bill_total,4.074120866995079,1.4787562568455703
1965-02-28,1,sector_NoDur,10.178543679613462,7.430949074136817
1965-02-28,1,sector_Durbl,13.403753333602996,10.575729559697677
1965-02-28,1,sector_Manuf,26.049781995604484,22.90639591092607
1965-02-28,1,sector_Enrgy,4.515613683999109,1.909239277914354
1965-02-28,1,sector_Chems,-0.5206198777828019,-3.001402424471511
1965-02-28,1,sector_BusEq,29.66345037094287,26.429947867926828
1965-02-28,1,sector_Telcm,-7.011033332201421,-9.329960181772456
1965-02-28,1,sector_Utils,-8.454702552849568,-10.737627676219908
1965-02-28,1,sector_Shops,-3.5777949151022836,-5.982338682805466
1965-02-28,1,sector_Hlth,21.2939705050879,18.26918321069668
1965-02-28,1,sector_Money,3.006796113046706,0.43804808030238895
1965-02-28,1,sector_Other,36.65504918194078,33.247192593862465
1965-02-28,1,Gold_spot_price,0.0,-2.493765586034913
1965-02-28,3,US_market_total,19.605379181957616,9.39345791846884
1965-02-28,3,T_bill_total,13.674461273633632,3.9689224748321594
1965-02-28,3,sector_NoDur,25.821470943018234,15.078819037941816
1965-02-28,3,sector_Durbl,2.629893277703177,-6.132659013843411
1965-02-28,3,sector_Manuf,36.96573122854221,25.271581076865512
1965-02-28,3,sector_Enrgy,22.047597381064364,11.627159242096297
1965-02-28,3,sector_Chems,-6.621216635970207,-14.593908081086205
1965-02-28,3,sector_BusEq,88.8501066008228,72.72606241151279
1965-02-28,3,sector_Telcm,-12.170293839062719,-19.66920442356379
1965-02-28,3,sector_Utils,-6.863001381809242,-14.815049217046584
1965-02-28,3,sector_Shops,15.58192131343632,5.713523353341765
1965-02-28,3,sector_Hlth,30.355440833255454,19.22567804866171
1965-02-28,3,sector_Money,27.051936478529193,16.20422728211677
1965-02-28,3,sector_Other,45.962302821274115,33.50002433477937
1965-02-28,3,Gold_spot_price,2.857142857142847,-5.924812030075199
1965-02-28,5,US_market_total,27.67411127927055,4.820110257626853
1965-02-28,5,T_bill_total,28.013774879136342,5.098973181611144
1965-02-28,5,sector_NoDur,45.05714230456454,19.09153310463987
1965-02-28,5,sector_Durbl,-0.1921431625397707,-18.05801149932399
1965-02-28,5,sector_Manuf,46.30245310880725,20.113930006390834
1965-02-28,5,sector_Enrgy,9.454716356866456,-10.13796515373273
1965-02-28,5,sector_Chems,-3.9621222935871447,-21.153154470955528
1965-02-28,5,sector_BusEq,108.36267160450355,71.06520650364492
1965-02-28,5,sector_Telcm,-4.315939677575931,-21.443637614555776
1965-02-28,5,sector_Utils,-6.192625363496207,-22.984391637012102
1965-02-28,5,sector_Shops,40.257312271177796,15.150885245208446
1965-02-28,5,sector_Hlth,93.31926958677306,58.714612931082975
1965-02-28,5,sector_Money,69.95761072834475,39.534752325003254
1965-02-28,5,sector_Other,48.782894246148615,22.150365669803907
1965-02-28,5,Gold_spot_price,-6.661338147750939e-14,-17.900262467191652
1965-03-31,1,US_market_total,8.393622226553843,5.463154503213197
1965-03-31,1,T_bill_total,4.094861026593977,1.2806121424070005
1965-03-31,1,sector_NoDur,8.091113848738951,5.168824568179509
1965-03-31,1,sector_Durbl,8.645005785540105,5.707741800660671
1965-03-31,1,sector_Manuf,24.78675812791309,21.413094996425052
1965-03-31,1,sector_Enrgy,5.36708666337784,2.518442617475447
1965-03-31,1,sector_Chems,-1.0229892095347082,-3.6988748337641986
1965-03-31,1,sector_BusEq,29.40258436074079,25.904130401951342
1965-03-31,1,sector_Telcm,-10.009151968663211,-12.442092857018183
1965-03-31,1,sector_Utils,-8.105012031841142,-10.589432154038104
1965-03-31,1,sector_Shops,-4.841647169693641,-7.414293750251966
1965-03-31,1,sector_Hlth,20.46151289564646,17.20478461040058
1965-03-31,1,sector_Money,-0.8679705177479846,-3.5480471383060763
1965-03-31,1,sector_Other,34.59678455925867,30.95790318677405
1965-03-31,1,Gold_spot_price,0.0,-2.7035425730267293
1965-03-31,3,US_market_total,21.501768247961262,10.91021468931974
1965-03-31,3,T_bill_total,13.697114613863604,3.785908412830019
1965-03-31,3,sector_NoDur,27.609320121992866,16.485358980163166
1965-03-31,3,sector_Durbl,1.9914964297081061,-6.89930748646761
1965-03-31,3,sector_Manuf,38.434201493216925,26.36661366625721
1965-03-31,3,sector_Enrgy,26.792564299973385,15.739801406185627
1965-03-31,3,sector_Chems,-3.156683809931826,-11.598710498220566
1965-03-31,3,sector_BusEq,98.21567370214115,80.93681468262506
1965-03-31,3,sector_Telcm,-11.67004327508666,-19.369943292797764
1965-03-31,3,sector_Utils,-10.064936798719293,-17.904757176906728
1965-03-31,3,sector_Shops,19.870502382537424,9.421149550940155
1965-03-31,3,sector_Hlth,31.71056905346392,20.229093791952057
1965-03-31,3,sector_Money,28.65776895884764,17.442412422784837
1965-03-31,3,sector_Other,45.34673733091428,32.67656984929814
1965-03-31,3,Gold_spot_price,5.714285714285694,-3.5010412328196683
1965-03-31,5,US_market_total,28.30590601292893,4.8892406596554805
1965-03-31,5,T_bill_total,28.281639493769916,4.869402938640643
1965-03-31,5,sector_NoDur,45.04252402961693,18.571316641444024
1965-03-31,5,sector_Durbl,3.345674827650691,-15.51558540851845
1965-03-31,5,sector_Manuf,46.21449572216862,19.52939585015927
1965-03-31,5,sector_Enrgy,12.366886803403654,-8.140803503536064
1965-03-31,5,sector_Chems,-1.3986047911692334,-19.3940030290211
1965-03-31,5,sector_BusEq,104.17068545412631,66.90820265192417
1965-03-31,5,sector_Telcm,-0.4523745892925479,-18.620466015424263
1965-03-31,5,sector_Utils,-2.9582134716263697,-20.6689729450815
1965-03-31,5,sector_Shops,38.98455989122161,13.618970501152706
1965-03-31,5,sector_Hlth,85.1830023867646,51.38589568484595
1965-03-31,5,sector_Money,69.19042319872533,38.31206658882742
1965-03-31,5,sector_Other,45.346799690810236,18.820060008336004
1965-03-31,5,Gold_spot_price,-6.661338147750939e-14,-18.250652741514408
1965-04-30,1,US_market_total,7.39793530801558,4.403569081955672
1965-04-30,1,T_bill_total,4.125992975859227,1.2228519077590594
1965-04-30,1,sector_NoDur,4.159584851745524,1.2555072071801288
1965-04-30,1,sector_Durbl,1.8992070558328855,-0.9418489029728638
1965-04-30,1,sector_Manuf,23.47984168555657,20.037095170160015
1965-04-30,1,sector_Enrgy,7.748972025191292,4.744818530065142
1965-04-30,1,sector_Chems,-2.8767457364006543,-5.58464316010695
1965-04-30,1,sector_BusEq,32.34187514787416,28.652045915126756
1965-04-30,1,sector_Telcm,-10.941335091043936,-13.424383369174675
1965-04-30,1,sector_Utils,-7.630291251556576,-10.205654878371906
1965-04-30,1,sector_Shops,-8.156151594120043,-10.716853687220784
1965-04-30,1,sector_Hlth,16.975300324712926,13.713907192983022
1965-04-30,1,sector_Money,-2.1621727732645035,-4.889993234976453
1965-04-30,1,sector_Other,36.731359116145626,32.91914650138321
1965-04-30,1,Gold_spot_price,0.0,-2.788104089219323
1965-04-30,3,US_market_total,28.58604268748166,17.29738428875507
