sample_start,horizon,n,median,mean,minimum,maximum,negative_pct
1871-01-01,1,1856,-0.7591606209117807,2.5462040211162873,-42.572174645323855,161.0471897897015,54.741379310344826
1871-01-01,3,1832,-2.543584804113225,8.739676604490798,-49.95401506867781,284.50864688011217,57.314410480349345
1871-01-01,5,1808,-4.229539117598835,13.414723458840625,-66.8971037388099,281.87723644371,57.02433628318584
1971-08-01,1,649,2.640677574851491,7.041288896439279,-42.572174645323855,161.0471897897015,45.300462249614796
1971-08-01,3,625,2.441755983318772,19.04865902078752,-49.95401506867781,284.50864688011217,46.72
1971-08-01,5,601,12.527671078216018,26.038905010566914,-66.8971037388099,204.23611111111111,44.75873544093178
1996-02-01,1,355,5.026836848560867,7.269194322710924,-28.551341805256982,71.29152839441977,38.59154929577465
1996-02-01,3,331,22.77774705439397,23.931933701963562,-38.825730827942365,149.55132202880185,31.722054380664655
1996-02-01,5,307,32.15063849272888,43.11816402593084,-42.99948032977993,164.9898415553867,25.0814332247557
