spread,onset,calm_rule,calm,split,n,median,mean,minimum,maximum,negative_pct,drawdown20_pct,worst_drawdown
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,False,all,10,0.9824832807625583,7.261059634892955,-31.152591945312093,72.27690693035575,40.0,50.0,-47.20288140539696
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,False,pre2000,8,-3.7339074045151914,0.4759570546932279,-31.152591945312093,72.27690693035575,50.0,62.5,-47.20288140539696
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,False,2000plus,2,34.401469955691866,34.401469955691866,29.090107958227062,39.712831953156666,0.0,0.0,-14.536444961600015
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,True,all,9,24.346456570183772,27.457815177517276,2.00308879283857,59.233226188194934,0.0,33.33333333333333,-29.370333735205946
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,True,pre2000,8,23.976983833627063,27.83439386457634,2.00308879283857,59.233226188194934,0.0,25.0,-29.370333735205946
BAA_AAA,TB3MS_cross_0.25pp_6m,prior_pct30,True,2000plus,1,24.445185681044723,24.445185681044723,24.445185681044723,24.445185681044723,0.0,100.0,-20.491711782060783
BAA_AAA,TB3MS_cross_0.5pp_6m,absolute,False,all,15,5.499506855952441,15.585995023065616,-35.625935017163066,72.27690693035575,26.666666666666668,46.666666666666664,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,absolute,False,pre2000,12,3.3791948590117804,11.823021997508798,-35.625935017163066,72.27690693035575,33.33333333333333,50.0,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,absolute,False,2000plus,3,31.5866163983777,30.637887125292877,26.71107086798066,33.61597410952029,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_0.5pp_6m,absolute,True,all,3,14.904864595622303,15.802308505577363,12.51126429220113,19.990796628908658,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,absolute,True,pre2000,3,14.904864595622303,15.802308505577363,12.51126429220113,19.990796628908658,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,full_pct20,False,all,11,4.755300925184991,11.721377380136978,-35.625935017163066,72.27690693035575,36.36363636363637,45.45454545454545,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,full_pct20,False,pre2000,8,-2.9695548428597673,4.627686225703515,-35.625935017163066,72.27690693035575,50.0,50.0,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,full_pct20,False,2000plus,3,31.5866163983777,30.637887125292877,26.71107086798066,33.61597410952029,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_0.5pp_6m,full_pct20,True,all,7,14.904864595622303,21.751671383029937,2.00308879283857,59.233226188194934,0.0,28.57142857142857,-29.370333735205946
BAA_AAA,TB3MS_cross_0.5pp_6m,full_pct20,True,pre2000,7,14.904864595622303,21.751671383029937,2.00308879283857,59.233226188194934,0.0,28.57142857142857,-29.370333735205946
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct10,False,all,14,5.127403890568716,13.465421653325944,-35.625935017163066,72.27690693035575,28.57142857142857,50.0,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct10,False,pre2000,11,2.00308879283857,8.782021979153143,-35.625935017163066,72.27690693035575,36.36363636363637,54.54545454545454,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct10,False,2000plus,3,31.5866163983777,30.637887125292877,26.71107086798066,33.61597410952029,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct10,True,all,4,17.44783061226548,23.17023692903828,12.51126429220113,45.274022199421026,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct10,True,pre2000,4,17.44783061226548,23.17023692903828,12.51126429220113,45.274022199421026,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct20,False,all,12,3.3791948590117804,7.596977052573062,-35.625935017163066,72.27690693035575,33.33333333333333,58.333333333333336,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct20,False,pre2000,9,1.240922660841104,-0.08332630500021072,-35.625935017163066,72.27690693035575,44.44444444444444,66.66666666666666,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct20,False,2000plus,3,31.5866163983777,30.637887125292877,26.71107086798066,33.61597410952029,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct20,True,all,6,29.05487447820009,31.672187705306595,12.51126429220113,59.233226188194934,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct20,True,pre2000,6,29.05487447820009,31.672187705306595,12.51126429220113,59.233226188194934,0.0,0.0,-15.48560527364099
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,False,all,9,1.240922660841104,5.560572763618384,-35.625935017163066,72.27690693035575,44.44444444444444,44.44444444444444,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,False,pre2000,7,-7.180032346560639,-1.178933199113273,-35.625935017163066,72.27690693035575,57.14285714285714,57.14285714285714,-44.99468448019663
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,False,2000plus,2,29.14884363317918,29.14884363317918,26.71107086798066,31.5866163983777,0.0,0.0,-12.40243000000001
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,True,all,9,19.990796628908658,25.68352177668343,2.00308879283857,59.233226188194934,0.0,33.33333333333333,-29.370333735205946
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,True,pre2000,8,17.44783061226548,24.691965235078822,2.00308879283857,59.233226188194934,0.0,25.0,-29.370333735205946
BAA_AAA,TB3MS_cross_0.5pp_6m,prior_pct30,True,2000plus,1,33.61597410952029,33.61597410952029,33.61597410952029,33.61597410952029,0.0,100.0,-20.216025000000005
BAA_AAA,TB3MS_cross_1.0pp_12m,absolute,False,all,12,24.904473946010988,18.434431872104515,-44.133046767637694,75.35431753956485,33.33333333333333,41.66666666666667,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,absolute,False,pre2000,8,23.13599875522936,17.17763894605616,-38.29434927093225,75.35431753956485,37.5,37.5,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,absolute,False,2000plus,4,34.6716485450152,20.948017724201218,-44.133046767637694,58.58182057441217,25.0,50.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,absolute,True,all,2,25.301453003430176,25.301453003430176,25.29413004767882,25.308775959181528,0.0,0.0,-16.478779309143288
BAA_AAA,TB3MS_cross_1.0pp_12m,absolute,True,pre2000,2,25.301453003430176,25.301453003430176,25.29413004767882,25.308775959181528,0.0,0.0,-16.478779309143288
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,False,all,10,24.904473946010988,18.999191169332697,-38.29434927093225,58.58182057441217,30.0,40.0,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,False,pre2000,7,19.060283294333423,8.866684861269203,-38.29434927093225,39.883340902845575,42.857142857142854,42.857142857142854,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,False,2000plus,3,46.74606341413372,42.64170588814753,22.59723367589668,58.58182057441217,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,True,all,4,25.301453003430176,20.456044194696876,-44.133046767637694,75.35431753956485,25.0,25.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,True,pre2000,3,25.308775959181528,41.98574118214173,25.29413004767882,75.35431753956485,0.0,0.0,-16.478779309143288
BAA_AAA,TB3MS_cross_1.0pp_12m,full_pct20,True,2000plus,1,-44.133046767637694,-44.133046767637694,-44.133046767637694,-44.133046767637694,100.0,100.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct10,False,all,13,25.308775959181528,18.963227571110437,-44.133046767637694,75.35431753956485,30.76923076923077,38.46153846153847,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct10,False,pre2000,9,25.308775959181528,18.081098614181197,-38.29434927093225,75.35431753956485,33.33333333333333,33.33333333333333,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct10,False,2000plus,4,34.6716485450152,20.948017724201218,-44.133046767637694,58.58182057441217,25.0,50.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct10,True,all,1,25.29413004767882,25.29413004767882,25.29413004767882,25.29413004767882,0.0,0.0,-14.93749453953116
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct10,True,pre2000,1,25.29413004767882,25.29413004767882,25.29413004767882,25.29413004767882,0.0,0.0,-14.93749453953116
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,False,all,10,24.904473946010988,18.999191169332697,-38.29434927093225,58.58182057441217,30.0,40.0,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,False,pre2000,7,19.060283294333423,8.866684861269203,-38.29434927093225,39.883340902845575,42.857142857142854,42.857142857142854,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,False,2000plus,3,46.74606341413372,42.64170588814753,22.59723367589668,58.58182057441217,0.0,33.33333333333333,-20.216025000000005
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,True,all,4,25.301453003430176,20.456044194696876,-44.133046767637694,75.35431753956485,25.0,25.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,True,pre2000,3,25.308775959181528,41.98574118214173,25.29413004767882,75.35431753956485,0.0,0.0,-16.478779309143288
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct20,True,2000plus,1,-44.133046767637694,-44.133046767637694,-44.133046767637694,-44.133046767637694,100.0,100.0,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,False,all,7,19.060283294333423,12.385096252726374,-38.29434927093225,58.58182057441217,42.857142857142854,42.857142857142854,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,False,pre2000,6,5.9401254738863924,4.685642199112075,-38.29434927093225,39.883340902845575,50.0,50.0,-46.507549984195606
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,False,2000plus,1,58.58182057441217,58.58182057441217,58.58182057441217,58.58182057441217,0.0,0.0,-12.40243000000001
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,True,all,7,25.308775959181528,26.445773529004267,-44.133046767637694,75.35431753956485,14.285714285714285,28.57142857142857,-44.994684480196625
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,True,pre2000,4,29.630858396696745,39.97754109515929,25.29413004767882,75.35431753956485,0.0,0.0,-16.478779309143288
BAA_AAA,TB3MS_cross_1.0pp_12m,prior_pct30,True,2000plus,3,22.59723367589668,8.403416774130902,-44.133046767637694,46.74606341413372,33.33333333333333,66.66666666666666,-44.994684480196625
BAA_AAA,original_repeated_level,absolute,False,all,23,24.346456570183772,19.716326479877324,-31.152591945312093,60.40279509736821,21.73913043478261,43.47826086956522,-50.31170717166413
BAA_AAA,original_repeated_level,absolute,False,pre2000,18,22.101243225719557,17.75372545382733,-31.152591945312093,59.233226188194934,22.22222222222222,38.88888888888889,-47.20288140539696
BAA_AAA,original_repeated_level,absolute,False,2000plus,5,29.090107958227062,26.781690173657324,-19.742469821510046,60.40279509736821,20.0,60.0,-50.31170717166413
BAA_AAA,original_repeated_level,absolute,True,all,3,17.49973973671384,17.624741513943274,14.904864595622303,20.469620209493677,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,absolute,True,pre2000,3,17.49973973671384,17.624741513943274,14.904864595622303,20.469620209493677,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,full_pct20,False,all,19,21.248220508790272,15.354785042216026,-31.152591945312093,60.40279509736821,26.31578947368421,52.63157894736842,-50.31170717166413
BAA_AAA,original_repeated_level,full_pct20,False,pre2000,14,12.845563912191448,11.273747495272705,-31.152591945312093,51.36308621506282,28.57142857142857,50.0,-47.20288140539696
BAA_AAA,original_repeated_level,full_pct20,False,2000plus,5,29.090107958227062,26.781690173657324,-19.742469821510046,60.40279509736821,20.0,60.0,-50.31170717166413
BAA_AAA,original_repeated_level,full_pct20,True,all,7,24.346456570183772,30.6584025395577,14.904864595622303,59.233226188194934,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,full_pct20,True,pre2000,7,24.346456570183772,30.6584025395577,14.904864595622303,59.233226188194934,0.0,0.0,-15.485605273641012
