month,price,cpi,proxy_EPS,trailing_mean_real_EPS,cape
2026-08-01,7711.32,332.88484304013326,236.69151121698624,0.5515342934949222,42.001246846070174
2026-09-01,7643.184999999999,334.2031275516364,236.69151121698624,0.5543611005688922,41.25447963726058
