spec,gap_months,cutoff,rank,date,horizon,asset,real_return
original_full_sample,60,2021-07-01,8,1973-02-01,1,BusEq,-29.317352086939895
original_full_sample,60,2021-07-01,8,1973-02-01,1,Telcm,-5.4728263637797365
original_full_sample,60,2021-07-01,8,1973-02-01,3,MKT,-24.38158041531482
original_full_sample,60,2021-07-01,8,1973-02-01,3,CASH,-6.0944742311998645
original_full_sample,60,2021-07-01,8,1973-02-01,3,GOLD,36.10142400464984
original_full_sample,60,2021-07-01,8,1973-02-01,3,Enrgy,-15.871470476208692
original_full_sample,60,2021-07-01,8,1973-02-01,3,BusEq,-30.638808660012884
original_full_sample,60,2021-07-01,8,1973-02-01,3,Telcm,-1.7305640981737591
original_full_sample,60,2021-07-01,8,1973-02-01,5,MKT,-31.845958273476928
original_full_sample,60,2021-07-01,8,1973-02-01,5,CASH,-7.842233255425224
original_full_sample,60,2021-07-01,8,1973-02-01,5,GOLD,64.0570618313066
original_full_sample,60,2021-07-01,8,1973-02-01,5,Enrgy,-11.01298970719997
original_full_sample,60,2021-07-01,8,1973-02-01,5,BusEq,-38.222425529089186
original_full_sample,60,2021-07-01,8,1973-02-01,5,Telcm,7.8847255716902875
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,MKT,-38.208969054362804
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,CASH,-1.418707900106253
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,GOLD,3.1216556016178787
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,Enrgy,-31.385050310732886
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,BusEq,-42.42834226268756
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,1,Telcm,-41.90408310541919
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,MKT,-19.242032101489535
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,CASH,-2.187875888970381
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,GOLD,69.80814353640743
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,Enrgy,-21.15827897652419
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,BusEq,-10.113965333508768
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,3,Telcm,-14.02964559564156
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,MKT,-5.918353051515124
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,CASH,-7.4274088571005255
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,GOLD,109.00388556089835
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,Enrgy,-6.3828033932234245
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,BusEq,-1.3227877973180369
expanding_primary_same_backbone,24,2023-12-01,1,2007-10-01,5,Telcm,15.468415919422029
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,MKT,-20.85392137669456
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,CASH,-7.2885714455857675
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,GOLD,-8.665702158906596
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,Enrgy,67.51114077880945
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,BusEq,-27.327557019213067
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,1,Telcm,-31.86325917306143
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,MKT,8.92983679970214
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,CASH,-3.573644812945531
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,GOLD,20.985844546840603
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,Enrgy,84.79862129755868
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,BusEq,19.215825085558123
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,3,Telcm,-32.52223599558255
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,MKT,
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,CASH,
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,GOLD,103.08286729417415
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,Enrgy,
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,BusEq,
expanding_primary_same_backbone,24,2023-12-01,2,2021-08-01,5,Telcm,
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,MKT,14.579970372334516
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,CASH,3.266870490428997
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,GOLD,23.0744575416991
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,Enrgy,14.823340830734466
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,BusEq,10.435468914266188
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,1,Telcm,29.793646575851174
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,MKT,-21.27755463880464
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,CASH,3.1270850284176754
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,GOLD,57.930756013239225
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,Enrgy,3.4694469327499977
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,BusEq,-21.86135129576189
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,3,Telcm,-19.68100982534008
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,MKT,2.8865292920077668
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,CASH,2.3224490686013732
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,GOLD,160.06107378175884
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,Enrgy,18.891135335208944
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,BusEq,21.997065262025917
expanding_primary_same_backbone,24,2023-12-01,3,2005-10-01,5,Telcm,18.85606458790223
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,MKT,-29.470863624789267
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,CASH,-14.693494594759082
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,GOLD,
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,Enrgy,-16.38279121286971
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,BusEq,-34.310552584718025
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,1,Telcm,-30.22337520586441
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,MKT,-32.22730350152393
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,CASH,-20.121400983219907
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,GOLD,
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,Enrgy,-15.471174073007997
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,BusEq,-36.61481540896061
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,3,Telcm,-34.57915979873653
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,MKT,6.075113641893348
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,CASH,-24.462385008844777
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,GOLD,
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,Enrgy,56.692146571940924
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,BusEq,3.010087623244706
expanding_primary_same_backbone,24,2023-12-01,4,1946-06-01,5,Telcm,-23.19481645469389
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,MKT,18.604654126828457
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,CASH,2.1222686496135124
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,GOLD,-16.844116463999516
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,Enrgy,21.141218254633507
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,BusEq,17.85330680181525
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,1,Telcm,2.479060508796871
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,MKT,78.1209822178671
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,CASH,9.194591522838213
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,GOLD,-33.27134226425006
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,Enrgy,29.91949602595203
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,BusEq,127.244825363975
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,3,Telcm,109.6159617379434
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,MKT,73.13081304787414
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,CASH,13.506486291213537
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,GOLD,-42.99948032977993
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,Enrgy,87.18473632078529
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,BusEq,102.87674607905544
expanding_primary_same_backbone,24,2023-12-01,5,1996-02-01,5,Telcm,55.17773246865892
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,MKT,-9.593684358382603
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,CASH,1.9938420934441758
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,GOLD,11.706265724418085
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,Enrgy,-2.49205059987897
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,BusEq,-25.759744433750132
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,1,Telcm,-27.486965789816054
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,MKT,-3.7017695291019614
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,CASH,-0.14327893114186585
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,GOLD,45.946245111142204
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,Enrgy,10.799874239067142
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,BusEq,-23.542724107439984
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,3,Telcm,-38.31014553012236
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,MKT,6.868658949673434
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,CASH,-1.9471927287747604
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,GOLD,87.4186025962651
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,Enrgy,80.1554923491032
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,BusEq,-22.836449634519163
expanding_primary_same_backbone,24,2023-12-01,6,2001-02-01,5,Telcm,-37.52424146606894
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,MKT,16.078073155285733
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,CASH,-0.7594958412529884
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,GOLD,-10.857742286124584
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,Enrgy,16.450335815626428
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,BusEq,28.276429498461518
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,1,Telcm,3.5892773915182197
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,MKT,35.24249131706034
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,CASH,-0.7208913114153503
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,GOLD,38.70674106026548
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,Enrgy,-52.70837769504109
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,BusEq,88.58086174231016
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,3,Telcm,17.167917905870222
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,MKT,27.229143388538724
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,CASH,-12.42489534638368
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,GOLD,6.383473748279234
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,Enrgy,19.935518746869853
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,BusEq,65.12295232850416
expanding_primary_same_backbone,24,2023-12-01,7,2017-09-01,5,Telcm,-19.499644387980908
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,MKT,8.990968811883926
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,CASH,0.4785270351202131
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,GOLD,
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,Enrgy,17.895032263154853
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,BusEq,-5.339393069092912
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,1,Telcm,5.623819472609948
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,MKT,-13.355755637431365
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,CASH,1.7349149961593868
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,GOLD,
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,Enrgy,-8.575078994941022
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,BusEq,-30.534317332568527
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,3,Telcm,-6.58221394698173
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,MKT,10.198332260467847
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,CASH,3.2646174045237064
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,GOLD,
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,Enrgy,12.02944976288669
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,BusEq,-13.281516953764616
expanding_primary_same_backbone,24,2023-12-01,8,1967-12-01,5,Telcm,8.698380367047665
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,MKT,5.665204102420618
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,CASH,-1.3683167790484507
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,GOLD,-0.07154228256569528
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,Enrgy,-8.06788209860857
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,BusEq,6.268983202490452
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,1,Telcm,21.71386569328748
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,MKT,50.85667160107277
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,CASH,-5.108838845285235
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,GOLD,-20.969316288976714
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,Enrgy,24.602445013969266
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,BusEq,48.206200453533896
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,3,Telcm,75.96425981446467
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,MKT,73.0389407823139
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,CASH,-5.934577779150885
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,GOLD,-20.19913609377625
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,Enrgy,-8.942236648565027
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,BusEq,77.69403992740975
expanding_primary_same_backbone,24,2023-12-01,9,2011-07-01,5,Telcm,99.40306407706521
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,MKT,36.806491531451854
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,CASH,-0.7697321565214632
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,GOLD,17.316762488380945
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,Enrgy,29.71852302523581
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,BusEq,46.1521270011102
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,1,Telcm,26.40280433740245
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,MKT,56.68390548301072
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,CASH,-2.201448505368442
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,GOLD,50.58959252507653
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,Enrgy,119.50732473494784
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,BusEq,55.81307962674125
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,3,Telcm,33.137826967309245
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,MKT,53.54292455878398
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,CASH,-0.1586577851502402
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,GOLD,144.87909079784842
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,Enrgy,189.6274937303379
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,BusEq,49.6565849499957
expanding_primary_same_backbone,24,2023-12-01,10,2003-03-01,5,Telcm,35.909652520143574
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,MKT,-1.0829222291428797
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,CASH,-0.4044658640940946
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,GOLD,
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,Enrgy,5.102164319588431
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,BusEq,12.4934586179835
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,1,Telcm,-1.0334152638976635
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,MKT,32.82274425165972
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,CASH,0.8327636495358615
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,GOLD,
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,Enrgy,-0.5451494561819037
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,BusEq,70.61479681544218
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,3,Telcm,52.00256898168381
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,MKT,53.99615985979942
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,CASH,3.4792198223422943
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,GOLD,
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,Enrgy,3.7681596017199226
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,BusEq,107.70683325303753
expanding_primary_same_backbone,24,2023-12-01,11,1956-07-01,5,Telcm,142.23659028471894
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,MKT,11.981974334398672
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,CASH,0.03784533871578066
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,GOLD,-6.946953792769395
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,Enrgy,-18.39914446107911
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,BusEq,16.596225328251002
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,1,Telcm,8.9871710558848
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,MKT,29.30383858201846
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,CASH,-2.3622382803507813
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,GOLD,-6.033650167881799
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,Enrgy,-29.251901040909733
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,BusEq,51.641023662627084
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,3,Telcm,23.198553460515914
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,MKT,46.82750817005817
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,CASH,-3.507548966142593
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,GOLD,-7.4633169505204595
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,Enrgy,-33.96638010210342
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,BusEq,90.87702568595155
expanding_primary_same_backbone,24,2023-12-01,12,2014-05-01,5,Telcm,28.94329263635789
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,MKT,-38.208969054362804
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,CASH,-1.418707900106253
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,GOLD,3.1216556016178787
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,Enrgy,-31.385050310732886
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,BusEq,-42.42834226268756
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,1,Telcm,-41.90408310541919
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,MKT,-19.242032101489535
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,CASH,-2.187875888970381
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,GOLD,69.80814353640743
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,Enrgy,-21.15827897652419
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,BusEq,-10.113965333508768
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,3,Telcm,-14.02964559564156
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,MKT,-5.918353051515124
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,CASH,-7.4274088571005255
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,GOLD,109.00388556089835
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,Enrgy,-6.3828033932234245
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,BusEq,-1.3227877973180369
expanding_primary_same_backbone,60,2021-07-01,1,2007-10-01,5,Telcm,15.468415919422029
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,MKT,-15.709361252900788
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,CASH,-7.69147692254426
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,GOLD,-11.679717882271124
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,Enrgy,59.808125723301856
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,BusEq,-19.8966981956057
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,1,Telcm,-29.063407989523917
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,MKT,9.791015774156953
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,CASH,-4.083665750141008
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,GOLD,15.905228608796996
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,Enrgy,88.05208091316825
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,BusEq,23.01030224676164
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,3,Telcm,-32.470359039213946
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,MKT,43.49274989335994
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,CASH,-1.8232641032454033
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,GOLD,85.48171307064696
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,Enrgy,135.16475036194612
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,BusEq,78.88496279413482
expanding_primary_same_backbone,60,2021-07-01,2,2021-07-01,5,Telcm,-29.14599647937104
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,MKT,-29.470863624789267
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,CASH,-14.693494594759082
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,GOLD,
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,Enrgy,-16.38279121286971
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,BusEq,-34.310552584718025
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,1,Telcm,-30.22337520586441
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,MKT,-32.22730350152393
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,CASH,-20.121400983219907
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,GOLD,
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,Enrgy,-15.471174073007997
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,BusEq,-36.61481540896061
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,3,Telcm,-34.57915979873653
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,MKT,6.075113641893348
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,CASH,-24.462385008844777
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,GOLD,
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,Enrgy,56.692146571940924
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,BusEq,3.010087623244706
expanding_primary_same_backbone,60,2021-07-01,3,1946-06-01,5,Telcm,-23.19481645469389
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,MKT,18.604654126828457
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,CASH,2.1222686496135124
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,GOLD,-16.844116463999516
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,Enrgy,21.141218254633507
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,BusEq,17.85330680181525
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,1,Telcm,2.479060508796871
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,MKT,78.1209822178671
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,CASH,9.194591522838213
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,GOLD,-33.27134226425006
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,Enrgy,29.91949602595203
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,BusEq,127.244825363975
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,3,Telcm,109.6159617379434
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,MKT,73.13081304787414
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,CASH,13.506486291213537
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,GOLD,-42.99948032977993
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,Enrgy,87.18473632078529
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,BusEq,102.87674607905544
expanding_primary_same_backbone,60,2021-07-01,4,1996-02-01,5,Telcm,55.17773246865892
expanding_primary_same_backbone,60,2021-07-01,5,2001-02-01,1,MKT,-9.593684358382603
expanding_primary_same_backbone,60,2021-07-01,5,2001-02-01,1,CASH,1.9938420934441758
expanding_primary_same_backbone,60,2021-07-01,5,2001-02-01,1,GOLD,11.706265724418085
