date,HHI12,top_industry_weight,BusEq_weight,top_industry,effective_industries
1931-07-01,0.10484713405368777,0.1477930995993153,0.060925838289331416,Utils,9.537695131351349
1931-08-01,0.10374630512235537,0.14973319506296007,0.058360161505046755,Utils,9.638897489608224
1931-09-01,0.10297454947133947,0.14920395939864442,0.06044214744818071,Utils,9.71113741340841
1931-10-01,0.1038949724921346,0.1352964422191574,0.056727695207685405,Other,9.625104815112255
1931-11-01,0.10240499268549384,0.1314703203995802,0.05840741708075321,Utils,9.765148883621324
1931-12-01,0.1027051919928907,0.1375838176627995,0.05516096686930598,Utils,9.736606111103132
1932-01-01,0.10260409496186895,0.14188764699160616,0.054775872917129945,NoDur,9.746199704520885
1932-02-01,0.10393384255501367,0.1465237669310514,0.048491407857173485,NoDur,9.62150513650725
1932-03-01,0.10388826226260262,0.14643149162672123,0.04973190908552512,NoDur,9.625726508662346
1932-04-01,0.10551506773999594,0.153439707118068,0.04684309554377558,NoDur,9.47731941436214
1932-05-01,0.10951251908298018,0.1657509665723218,0.044429475145328724,NoDur,9.13137610543208
1932-06-01,0.1119797516369448,0.16377297335918495,0.03937826190035432,NoDur,8.930185907557203
1932-07-01,0.11229709666110863,0.16445277946619621,0.04277546340908978,NoDur,8.904949724727173
1932-08-01,0.10898881260421829,0.1533635949181294,0.047962223262790246,NoDur,9.17525364398085
1932-09-01,0.10652401653867809,0.13997411190196027,0.05205871047571531,Utils,9.387554398466634
1932-10-01,0.1052869582843374,0.13968181997397783,0.050444686016187804,NoDur,9.497852500396158
1932-11-01,0.10761240102031414,0.142275802266254,0.04616948514009009,NoDur,9.292609313783721
1932-12-01,0.1070681045001085,0.14454071628096268,0.04492480159831289,Utils,9.339849665490124
1933-01-01,0.10665216680705354,0.15172227396899213,0.045044260240834674,Utils,9.37627457498467
1933-02-01,0.1063846964304438,0.14339761865574122,0.04453836186756245,NoDur,9.399848225856598
1933-03-01,0.10864403131077163,0.15384625474588173,0.0415860246612052,NoDur,9.204371265822624
1933-04-01,0.10841955327278276,0.1641454172962045,0.04364595799890643,NoDur,9.223428522012147
1933-05-01,0.1065083248695811,0.1584515237606168,0.04922066359045216,NoDur,9.388937449016261
1933-06-01,0.10561046727402491,0.15352487123705683,0.04879003346537045,Manuf,9.468758408248723
1933-07-01,0.1052558936832807,0.15575502476460942,0.04838987778284902,Manuf,9.500655640329661
1933-08-01,0.10564555244060224,0.15123609447538203,0.047418910727196555,Manuf,9.465613808610033
1933-09-01,0.10638544626206416,0.1546461994011557,0.04804347731466244,Manuf,9.39978197334111
1933-10-01,0.10798544477309523,0.15433586908777203,0.04390088388186854,Manuf,9.26050730356534
1933-11-01,0.10798798437129015,0.1514223759849425,0.04308847035930225,Manuf,9.260289520376135
1933-12-01,0.1079062924857923,0.15457964305123997,0.04459775001868537,Manuf,9.267300145000043
1934-01-01,0.10748418869805643,0.15915462327898014,0.04419829734673137,Manuf,9.303693986184243
1934-02-01,0.1065508117033519,0.16193622550650363,0.04595669974736579,Manuf,9.385193636854686
1934-03-01,0.10592320140268784,0.16090707987086242,0.0437516303114276,Manuf,9.440802267657148
1934-04-01,0.10551088436911887,0.1595870599791571,0.04556836394012696,Manuf,9.477695177888982
1934-05-01,0.10597007849956674,0.158811541163309,0.04474932572479164,Manuf,9.436626018957686
1934-06-01,0.10607945005039468,0.15179428010347398,0.04445914112971634,Manuf,9.426896533918065
1934-07-01,0.10610086166827948,0.15288480661824141,0.04514387996956543,Manuf,9.424994144971828
1934-08-01,0.1064995020299637,0.15173153251598162,0.04372682495107917,NoDur,9.389715265698138
1934-09-01,0.10685832970329764,0.15032636039540162,0.044688735776715845,Manuf,9.358184830107259
1934-10-01,0.1063024741471173,0.15025373322213653,0.04444068543374612,NoDur,9.407118771441294
1934-11-01,0.10650559288028852,0.15355926336361383,0.044239689678741215,NoDur,9.389178285913983
1934-12-01,0.10741351287032846,0.15736211289272053,0.047059478457082096,Manuf,9.30981562075172
1935-01-01,0.10812083803776268,0.1628376753268623,0.04880955611556229,Manuf,9.248910923634687
1935-02-01,0.10840970993264276,0.1630853084992236,0.051111973335164054,Manuf,9.224265987071833
1935-03-01,0.10920313299811016,0.16209542538627644,0.051746978238256774,Manuf,9.157246431906911
1935-04-01,0.10801911306353335,0.15968013318708935,0.051050650941174204,Manuf,9.257620912067964
1935-05-01,0.10837696803428509,0.16091637392621314,0.05118938321218912,Manuf,9.227052741350446
1935-06-01,0.10725478176137683,0.1580645932003095,0.050752325344184016,Manuf,9.323593629837646
1935-07-01,0.10707403707008009,0.15712256194422156,0.05113400640868175,Manuf,9.339332179522648
1935-08-01,0.10601030145451479,0.16358138025797406,0.05330194503048491,Manuf,9.433045527458141
1935-09-01,0.10473518199603463,0.16357528333950588,0.05413225695444147,Manuf,9.547890030284771
1935-10-01,0.10478129405309593,0.16537055157851363,0.05712654840995985,Manuf,9.543688203480947
1935-11-01,0.10486102153982106,0.16593913522445608,0.05831583356283852,Manuf,9.5364319869824
1935-12-01,0.10438934176666687,0.16794295754451088,0.059982374769108386,Manuf,9.579522038133165
1936-01-01,0.10525912122828461,0.16867255681944454,0.06003516524915686,Manuf,9.500364323118497
1936-02-01,0.1057537548726479,0.16691238408345918,0.060363711341636914,Manuf,9.455929023080385
1936-03-01,0.10724575733479232,0.17449794394477938,0.05895969512094756,Manuf,9.324378183821947
1936-04-01,0.10797416926661557,0.17720666607665753,0.05780245341172758,Manuf,9.261474358100841
1936-05-01,0.10708506047665123,0.17338564589091351,0.05726596179842486,Manuf,9.33837078252423
1936-06-01,0.10632148075581861,0.1758453396170238,0.057684659030542734,Manuf,9.405437103501528
1936-07-01,0.10522462206522117,0.17370464786943512,0.055742847098904987,Manuf,9.503479132290654
1936-08-01,0.10472595909625362,0.17477186375882964,0.059032422351289734,Manuf,9.548730884201309
1936-09-01,0.10519543575924564,0.17869307781774557,0.060421879554512746,Manuf,9.506115857427872
1936-10-01,0.10554319181867587,0.1803083793674884,0.059272997638393214,Manuf,9.474793994462559
1936-11-01,0.10597935263357262,0.1822136351637566,0.058859080669741,Manuf,9.435800230423519
1936-12-01,0.10650160962798405,0.1873571534523835,0.06016401432476532,Manuf,9.389529449301797
1937-01-01,0.10895419432374322,0.1941339085431084,0.06232084792789996,Manuf,9.178168919579452
1937-02-01,0.10977225791778789,0.19769978472793875,0.06663109666594291,Manuf,9.109769799478238
1937-03-01,0.11168368377273859,0.2041731500100425,0.06495626234310048,Manuf,8.953859384105442
1937-04-01,0.1144449547808745,0.2105759278063158,0.06198174621502862,Manuf,8.737825113520122
1937-05-01,0.11252295024737094,0.20125553089936551,0.06174196301401405,Manuf,8.887075905862721
1937-06-01,0.11379483453096981,0.20536042850717587,0.06206209394361318,Manuf,8.787745103911947
1937-07-01,0.1160584996978215,0.2156735548135704,0.061750003485316354,Manuf,8.616344366019499
1937-08-01,0.1161779938050564,0.21923161112291578,0.06256104392038102,Manuf,8.607482082002324
1937-09-01,0.11666659188361898,0.21996019337066844,0.06213786907148477,Manuf,8.57143406569682
1937-10-01,0.11258785663539651,0.2024051164101447,0.060697931703259045,Manuf,8.881952546964198
1937-11-01,0.11012531814627412,0.19089817322778832,0.06194613059901388,Manuf,9.080564005016072
1937-12-01,0.1090744845158161,0.1888028697836281,0.0646234252050297,Manuf,9.168046995032988
1938-01-01,0.11103163255053368,0.19032049105045237,0.06540360726765344,Manuf,9.006442371680622
1938-02-01,0.11035494444196732,0.18713000467671237,0.06345395023660995,Manuf,9.061669189873708
1938-03-01,0.11182946079301193,0.19244303493055975,0.06328112787831419,Manuf,8.942187442456923
1938-04-01,0.11096119789410762,0.1839839435083498,0.05898806447858704,Manuf,9.012159376238161
1938-05-01,0.11167526399436248,0.18894075838195448,0.05985395067490385,Manuf,8.954534462085368
1938-06-01,0.10981330757606235,0.1801785050204537,0.06050583685849759,Manuf,9.10636444774554
1938-07-01,0.11130147284165677,0.19534288717157536,0.06213283165894782,Manuf,8.984607071845776
1938-08-01,0.11099639275850733,0.19444033433380023,0.061482815117382954,Manuf,9.009301790335478
1938-09-01,0.10988115552727681,0.19384314961367127,0.06286810877113495,Manuf,9.100741571212916
1938-10-01,0.11029808090952255,0.19501260554211045,0.06324799888579603,Manuf,9.06634088058431
1938-11-01,0.11051446619187569,0.2026107424644865,0.06520728262179327,Manuf,9.048589152697854
1938-12-01,0.11082191966790317,0.20273788952636315,0.06328490882923787,Manuf,9.023485633498057
1939-01-01,0.11211485489560875,0.2064332095211745,0.0626901184356245,Manuf,8.919424646547595
1939-02-01,0.10939046887792275,0.19507451626406702,0.061523163645871286,Manuf,9.141564253792321
1939-03-01,0.10882698974703815,0.19641903694843785,0.06166928026536787,Manuf,9.188897003624197
1939-04-01,0.10686882951148498,0.180252152204579,0.05806937391610746,Manuf,9.357265393203656
1939-05-01,0.10632172857940628,0.17736390098738145,0.05762945387043418,Manuf,9.405415180521176
1939-06-01,0.1063954487841643,0.18130715317368962,0.058005597823364306,Manuf,9.398898274573922
1939-07-01,0.10617249088608678,0.17717867413376717,0.05580649844095484,Manuf,9.418635577391766
1939-08-01,0.10647024761526151,0.18412532611427318,0.058565907622990195,Manuf,9.392295241141708
1939-09-01,0.1063728851672111,0.1799381112907901,0.05728251769037104,Manuf,9.400891951253051
1939-10-01,0.11187576068899217,0.2041053954097432,0.05676442260293192,Manuf,8.938486709198244
1939-11-01,0.11061468383979252,0.20045031348668277,0.05610140679073143,Manuf,9.040391070034953
1939-12-01,0.10868983170403762,0.19205398219951353,0.05610989309585143,Manuf,9.20049267095196
1940-01-01,0.1091311722565597,0.19328254658166594,0.05676650732290758,Manuf,9.163284690547174
1940-02-01,0.10785487522818574,0.18568092577907136,0.05575673541064308,Manuf,9.271718110881183
1940-03-01,0.10840266204756198,0.18761040004153745,0.05537406474541896,Manuf,9.224865710043607
1940-04-01,0.10802062406795494,0.1862208740736184,0.05594101392289523,Manuf,9.257491415444033
1940-05-01,0.10863551565733817,0.18731664904829518,0.05457759693753088,Manuf,9.205092772369525
1940-06-01,0.10852590101554654,0.18322328335833094,0.055408867114402856,Manuf,9.214390211390626
1940-07-01,0.1068317033213598,0.17904768360177775,0.05361012184104336,Manuf,9.36051723327771
1940-08-01,0.10710937411211378,0.18219798260988268,0.05498917688240585,Manuf,9.336250989136373
1940-09-01,0.10736185757028141,0.1837773987741771,0.055456436410475096,Manuf,9.31429487744638
1940-10-01,0.10828958483723046,0.18800566474111025,0.05641059476247086,Manuf,9.234498419244058
1940-11-01,0.10954621469417677,0.19676636409151263,0.056041993902669555,Manuf,9.128567361197536
1940-12-01,0.11096835623634854,0.20118347197856573,0.054372361341287846,Manuf,9.011578020225214
1941-01-01,0.11112169791357582,0.20055881182429808,0.05424042331232,Manuf,8.999142550699176
1941-02-01,0.10958881130309192,0.1938007844623658,0.055388002445253305,Manuf,9.125019133881107
1941-03-01,0.1093454261929536,0.19337848431399157,0.0562788632103679,Manuf,9.145329940324855
1941-04-01,0.10951767460808022,0.19220118442166334,0.055554494077421836,Manuf,9.130946247522132
1941-05-01,0.10984579383134148,0.18916695155182198,0.05362224560308804,Manuf,9.103671293371614
1941-06-01,0.11131610521472203,0.19318075733369927,0.05301685562458374,Manuf,8.983426055655293
1941-07-01,0.11168484712562429,0.19486081370449676,0.05479059807778496,Manuf,8.953766117217222
1941-08-01,0.11291250719254393,0.19853648105077873,0.05246293926776335,Manuf,8.85641480172565
1941-09-01,0.11222300689312772,0.19681007469890255,0.053230764661330324,Manuf,8.91082878355167
1941-10-01,0.11144688837186247,0.19252931034690485,0.052708021836223494,Manuf,8.972883986346226
1941-11-01,0.11179930291780092,0.18911067946313473,0.049715648797184056,Manuf,8.94459959857923
1941-12-01,0.11256992516946528,0.18796836559294103,0.049572772237140864,Manuf,8.883367369167011
1942-01-01,0.1152004671532575,0.19981503498350253,0.05151247726850604,Manuf,8.680520354745134
1942-02-01,0.11410124984433155,0.20082202481642047,0.05217578043013831,Manuf,8.764145891165093
1942-03-01,0.11389728510171984,0.2036358552254216,0.0523223299300218,Manuf,8.779840530061064
1942-04-01,0.11479545421454788,0.20813141407630348,0.05265745064668266,Manuf,8.711146332772394
1942-05-01,0.1139792549051353,0.20391262125699883,0.05324900317574478,Manuf,8.773526382781656
1942-06-01,0.11116706852365538,0.19336028560527688,0.054376805389633055,Manuf,8.995469731103045
1942-07-01,0.11179483694123278,0.19394954840398673,0.05621818725807356,Manuf,8.944956917157723
1942-08-01,0.11198599773403531,0.19403072115052006,0.055447594492693895,Manuf,8.929687820212859
1942-09-01,0.11168810792036099,0.19219994394937834,0.055611093155345764,Manuf,8.953504707171225
1942-10-01,0.11181808726347679,0.19293779919079024,0.056492413833754127,Manuf,8.94309699327714
1942-11-01,0.11178793905445637,0.1923433960985135,0.056677217657877386,Manuf,8.945508866684268
1942-12-01,0.11000784556737646,0.18386798751714006,0.05785601172358776,Manuf,9.090260743153364
1943-01-01,0.11037678040296685,0.18384321041104265,0.05838257016248153,Manuf,9.059876509798258
1943-02-01,0.11038716049641785,0.1858743612871596,0.06047929344734768,Manuf,9.059024577703951
1943-03-01,0.11019139089229077,0.18532549990482297,0.05976049172184871,Manuf,9.075119135010048
1943-04-01,0.11079347841862676,0.1891464097675211,0.06050533370423744,Manuf,9.025802008143094
1943-05-01,0.10954637003129672,0.18436145987647365,0.06083163463566085,Manuf,9.128554416858416
1943-06-01,0.10901525589960764,0.18211887565707177,0.061417266475342826,Manuf,9.173028047752343
1943-07-01,0.10847353626826786,0.18026530843450372,0.06255827219065756,Manuf,9.218838385861064
1943-08-01,0.10792784165988506,0.17606417426834595,0.06037820853091442,Manuf,9.265449809988027
1943-09-01,0.10742411722023655,0.1741089995830594,0.06034135360152114,Manuf,9.308896604194016
1943-10-01,0.10729875601894313,0.17464029032441336,0.06203381301387096,Manuf,9.319772540731547
1943-11-01,0.10746760241477198,0.17629329801585691,0.060465601151138845,Manuf,9.305129895245015
1943-12-01,0.10683018327302245,0.17261234679357146,0.060288948769256605,Manuf,9.360650420718013
1944-01-01,0.10703963458127444,0.17417784999371047,0.06113780721974706,Manuf,9.34233383654451
1944-02-01,0.10742229633186069,0.17568760701711944,0.06066488305868864,Manuf,9.309054396963278
1944-03-01,0.10720937337643717,0.17474557410632605,0.05890745162747171,Manuf,9.327542625296076
1944-04-01,0.10713133616807055,0.17445036643913267,0.05962372178680115,Manuf,9.334337046176413
1944-05-01,0.10691436423062281,0.17312646551351235,0.05991440287675136,Manuf,9.353280143376434
1944-06-01,0.10738976203148928,0.17508931288854812,0.059196781179928284,Manuf,9.31187462457339
1944-07-01,0.1077624801804442,0.17753448158791002,0.06043780054005476,Manuf,9.279667638732311
1944-08-01,0.10757591627419254,0.17690993484672213,0.060341308284139014,Manuf,9.295760934549437
1944-09-01,0.10739808673709479,0.17880918158616574,0.060846087132617376,Manuf,9.311152836902492
1944-10-01,0.10750725780551026,0.17988798356575497,0.060360643453111,Manuf,9.30169758221426
1944-11-01,0.10735813237792191,0.1786299613219275,0.0606394682399286,Manuf,9.314618071780549
1944-12-01,0.10727616527261616,0.17808386183764652,0.06091475867974983,Manuf,9.321735144603132
1945-01-01,0.10796177799758058,0.1803241042089696,0.061105218383218654,Manuf,9.262537340042787
1945-02-01,0.10861500770451335,0.1816816780999045,0.060569089206145905,Manuf,9.206830815871188
1945-03-01,0.10909020119209285,0.18363489671676977,0.06123178359817344,Manuf,9.16672615021708
1945-04-01,0.10829695254845198,0.18115910534621726,0.060974500093454495,Manuf,9.233870173332908
1945-05-01,0.108537349593433,0.18248212317570145,0.061466426228960876,Manuf,9.21341827256582
1945-06-01,0.10762953264178618,0.18075734978838978,0.06197457142234219,Manuf,9.291130189408248
1945-07-01,0.10720713615865543,0.18070307018604992,0.05955001941259895,Manuf,9.327737274131676
1945-08-01,0.1064468889106332,0.17857777838898184,0.06009251228110846,Manuf,9.394356286349934
1945-09-01,0.10679116812737588,0.182171783735433,0.06243322897613554,Manuf,9.364070246026744
1945-10-01,0.10734445099478471,0.18494322318629697,0.06105496577318326,Manuf,9.315805248736934
1945-11-01,0.1075232119067514,0.1845869316806615,0.05840289648082103,Manuf,9.300317413018146
1945-12-01,0.1076498264389799,0.18451575499185924,0.057388969811586976,Manuf,9.289378655587882
1946-01-01,0.10749832101606732,0.18468156380687767,0.05788872370660814,Manuf,9.302470871619793
1946-02-01,0.10780963105856829,0.1899408486800798,0.05771506761462174,Manuf,9.275609147171123
1946-03-01,0.10736147808479315,0.1874240828689247,0.05717928433278943,Manuf,9.314327800239568
1946-04-01,0.10763829583803465,0.18613578573018627,0.05434480613773875,Manuf,9.29037376720195
1946-05-01,0.1078278314269578,0.18503357240110968,0.05265665824857867,Manuf,9.274043507750562
1946-06-01,0.10812162986453955,0.18752925988959246,0.053875517955455476,Manuf,9.248843189404862
1946-07-01,0.1096372269983307,0.19490232027530097,0.053293493140691255,Manuf,9.120989534104375
1946-08-01,0.10968173329144396,0.19284743177175614,0.052947554181709135,Manuf,9.11728844896006
1946-09-01,0.10971279706925932,0.19203101175747675,0.05219308491257113,Manuf,9.114707005133791
1946-10-01,0.10945258237946921,0.19009443429501288,0.05201530037878943,Manuf,9.13637648614837
1946-11-01,0.10993541401104245,0.19082935867887243,0.05129574456124572,Manuf,9.096249911785069
1946-12-01,0.11042654863489176,0.1927258401692729,0.049381066451959006,Manuf,9.055793306610937
1947-01-01,0.1106023810997413,0.19490121932585006,0.049315675947735116,Manuf,9.041396668469545
1947-02-01,0.11023118584577722,0.19573811648081435,0.05184568911893026,Manuf,9.071842893889256
1947-03-01,0.11039178357848874,0.1963275866016439,0.050833259491475165,Manuf,9.058645196080182
1947-04-01,0.11092593390617439,0.19604186894200976,0.04998067444404198,Manuf,9.015024393176082
1947-05-01,0.11075632389692558,0.19232698725611294,0.04950774467432686,Manuf,9.02882982041406
1947-06-01,0.11051420326706142,0.18829746810414147,0.05030894321989846,Manuf,9.048610680235058
1947-07-01,0.11046636348489611,0.18672442177660792,0.049215367989354435,Manuf,9.052529371411131
1947-08-01,0.1108400208533732,0.18826080959086144,0.05036127572224415,Manuf,9.022012016064746
1947-09-01,0.11076109143745044,0.18809523726362096,0.04954874872469429,Manuf,9.028441188345683
1947-10-01,0.11124007181769197,0.19164673740013774,0.05009570631400768,Manuf,8.989566292611444
1947-11-01,0.11230864656968538,0.19422053999773586,0.05005883324939248,Manuf,8.90403393277043
1947-12-01,0.11290627524653694,0.19509539007815488,0.05063402720566,Manuf,8.856903638140981
1948-01-01,0.11410395326047536,0.1944223345129405,0.050493556072018886,Manuf,8.763938246006342
1948-02-01,0.1130281155341444,0.1937998693089521,0.050065905422016846,Manuf,8.847356211100523
1948-03-01,0.11260204266301968,0.19185624974349857,0.05041716636950499,Manuf,8.880833565272578
1948-04-01,0.11407966578895186,0.19663929649838427,0.051569458423831475,Manuf,8.765804081596862
1948-05-01,0.11541061060094168,0.1943064815832471,0.04962406888956614,Manuf,8.664714576874793
1948-06-01,0.1148285265993007,0.1948935657098426,0.05303171447108778,Manuf,8.708637388421302
1948-07-01,0.1149090011883868,0.18910269422200962,0.04986718447960238,Manuf,8.702538440487848
1948-08-01,0.11466316534118957,0.18988110036397576,0.04897959587684377,Manuf,8.72119653268265
1948-09-01,0.11401393840323663,0.1907442177219757,0.05026194126987936,Manuf,8.770857440809289
1948-10-01,0.1134315208724781,0.19058055793924428,0.050031448682217025,Manuf,8.81589167021942
1948-11-01,0.11456760146771033,0.1918720223666867,0.05074656215380602,Manuf,8.72847111390247
1948-12-01,0.11270511717107815,0.18754488387986298,0.05024208804602766,Manuf,8.87271159553539
1949-01-01,0.1128366801081556,0.18626062860646936,0.051428356522618894,Manuf,8.862366378038466
1949-02-01,0.11186621869561057,0.1867880239554746,0.0505449651818984,Manuf,8.93924914652754
1949-03-01,0.11105408684803443,0.1851154433931967,0.049560078042528356,Manuf,9.004621337064275
1949-04-01,0.111350400389913,0.18451188421785977,0.050105543848093195,Manuf,8.98065922078703
1949-05-01,0.11102287743229539,0.17970209476566495,0.049464504267409164,Manuf,9.007152607892241
1949-06-01,0.10955001730998462,0.17514891165915172,0.04889538874124998,Manuf,9.128250497399582
1949-07-01,0.10806324161305034,0.17263394806405546,0.04777076523206551,Manuf,9.253840483341879
1949-08-01,0.10842697567219903,0.17421628415532134,0.048819472379343566,Manuf,9.222797129592934
1949-09-01,0.10888531418005855,0.17166155602467545,0.0480102517542452,Manuf,9.183974969722241
1949-10-01,0.10911439800861283,0.1720998926200687,0.04815932189832726,Manuf,9.164693369990145
1949-11-01,0.10941972756974383,0.17334926625486777,0.0486329699447408,Manuf,9.139119811485573
1949-12-01,0.10823171096708956,0.1739238944142823,0.04962919647659924,Manuf,9.239436308126681
1950-01-01,0.10778343878424404,0.17627963602592,0.051658620957506965,Manuf,9.277863197534032
1950-02-01,0.10743251034833007,0.17788752835959915,0.05356200222122255,Manuf,9.308169349833534
1950-03-01,0.10705367090154509,0.17922394200632882,0.05480342078751382,Manuf,9.34110891834506
1950-04-01,0.10709852255889654,0.1754503643970836,0.0559137912091124,Manuf,9.337196966933615
1950-05-01,0.10795897585321237,0.17870882028430654,0.05637783454346527,Manuf,9.262777755132294
1950-06-01,0.10921340237973366,0.17890205179583407,0.0544834495700135,Manuf,9.156385372218441
1950-07-01,0.10791001838468314,0.1732107541701804,0.051943898288900114,Manuf,9.266980165225707
1950-08-01,0.11092360221791542,0.1806429687606467,0.0497421515497027,Manuf,9.015213895014389
1950-09-01,0.11110257580131037,0.1810542385207172,0.050096409673953436,Manuf,9.000691413206694
1950-10-01,0.11083587750086211,0.1812772662521095,0.049898149281155754,Manuf,9.02234928389701
1950-11-01,0.11139063440288649,0.1832437693800013,0.049380908928864445,Manuf,8.97741542958738
1950-12-01,0.11295113361852888,0.18691946802042567,0.04864898500485492,Manuf,8.853386132248227
1951-01-01,0.11445375639158141,0.18883406306773076,0.047895629821194684,Manuf,8.737153165848863
1951-02-01,0.11498927226691673,0.1906198051496889,0.04960317367485553,Manuf,8.696463420333407
1951-03-01,0.11425490311050895,0.1883333441562357,0.049516401799322984,Manuf,8.752359616749102
