date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
1931-10-01,0.12988607039687652,0.05631038802454841,0.12805639969808458,0.09782652508782813,0.0679949891523843,0.056727695207685405,0.10474410296738601,0.1283828161121671,0.05966544293442823,0.010171862588964279,0.024937265610489583,0.1352964422191574
1931-11-01,0.12865207068987242,0.05905100069537887,0.12484934376144502,0.10446221646229581,0.067144285054644,0.05840741708075321,0.1015921714959315,0.1314703203995802,0.06308001044721347,0.01051333507453558,0.02596668867046719,0.12481114016788276
1931-12-01,0.13537940957764144,0.061556105800216795,0.12482602923480483,0.10426184209404149,0.06954038416318793,0.05516096686930598,0.10461597692275518,0.1375838176627995,0.06193135876091799,0.01114793698186968,0.025484711893853776,0.10851146003860557
1932-01-01,0.14188764699160616,0.06543233466837423,0.1152652214339259,0.09837609273184263,0.07528701324625459,0.054775872917129945,0.11029995035677218,0.13869379042402524,0.06083500193689193,0.012389470325250857,0.022956318226840626,0.10380128674108567
1932-02-01,0.1465237669310514,0.06177326106463867,0.119139307012385,0.0949660933433712,0.07268870466890254,0.048491407857173485,0.10751870898941834,0.1370667984496236,0.061868630309791096,0.012241943105020324,0.02418332858895422,0.11353804967967013
1932-03-01,0.14643149162672123,0.059086053074609575,0.11816292416738938,0.0971641908217828,0.07383782508232795,0.04973190908552512,0.11440382080627902,0.13866537139509655,0.060590061698326904,0.011737327373002863,0.02619435776398542,0.10399466710495328
1932-04-01,0.153439707118068,0.05203631452737281,0.11346467621906585,0.10870149221095246,0.07264311157897804,0.04684309554377558,0.11456839794791057,0.1401934845015603,0.0629131797910634,0.012357518375404915,0.024906626182986648,0.09793239600286133
1932-05-01,0.1657509665723218,0.044684633652983155,0.10996055887367934,0.11402523390061449,0.06373412993819423,0.044429475145328724,0.12297364276405558,0.14453326086831716,0.06431270185430067,0.012132787038968446,0.023710604323788496,0.08975200506744797
1932-06-01,0.16377297335918495,0.04538649155113003,0.10973138341923477,0.13235967536073737,0.06994634813306443,0.03937826190035432,0.13960852324210568,0.13243112457820602,0.0579924068967981,0.009879478160897142,0.020996326860683766,0.0785170065376034
1932-07-01,0.16445277946619621,0.04192054714640812,0.11210768979882288,0.13916356574207223,0.06547521978266348,0.04277546340908978,0.12855370900231763,0.13837948069190564,0.05762530947474538,0.010970601752331251,0.022184994654714307,0.076390639078733
1932-08-01,0.1533635949181294,0.04552519375774506,0.12295972136938203,0.1396723693363002,0.06342021801684485,0.047962223262790246,0.11251725070948757,0.13397546538306151,0.05477293309628151,0.010619147577117004,0.025305570759105354,0.08990631181375537
1932-09-01,0.13741789991293668,0.04796859019430562,0.13695564478704347,0.12101938800318916,0.061630243890513,0.05205871047571531,0.10569298200736439,0.13997411190196027,0.05307603395062427,0.01040685242290051,0.029562596180532134,0.10423694627291524
1932-10-01,0.13968181997397783,0.0538842671082548,0.1336381455551112,0.11209523434023691,0.06671275930630108,0.050444686016187804,0.10772347420220305,0.13782450250927955,0.05638556727741761,0.009451338000799815,0.028322096492265633,0.10383610921796468
1932-11-01,0.142275802266254,0.046712935748332574,0.12921350139164495,0.12433435419772292,0.06516210958432524,0.04616948514009009,0.114126792872786,0.1415060943330659,0.05669532231925666,0.00886625593925478,0.027053447609520997,0.09788389859774586
1932-12-01,0.1404073477995449,0.04789504596999463,0.11852593096176257,0.12543588249440402,0.06751380487263445,0.04492480159831289,0.12051630686127604,0.14454071628096268,0.0567213774349298,0.009777873355902104,0.027840982666444674,0.09589992970383114
1933-01-01,0.13895236244480033,0.04805190163795279,0.11344269398896116,0.12107794850489062,0.07194215679047918,0.045044260240834674,0.11817696501843898,0.15172227396899213,0.057141277616581,0.010034778296734591,0.028957343536753975,0.09545603795458048
1933-02-01,0.14339761865574122,0.04791298229180361,0.11717830919918215,0.11615321991810333,0.07195729089228058,0.04453836186756245,0.11723795879096906,0.14325843627490512,0.055106281212477376,0.009799102384105815,0.029073652885769928,0.10438678562709948
1933-03-01,0.15384625474588173,0.04226941851839949,0.11472753113147592,0.11846193096148007,0.07066436769999929,0.0415860246612052,0.12839671997182475,0.13505226782480717,0.05307123889075077,0.010191881517081893,0.027472170719918046,0.10426019335717561
1933-04-01,0.1641454172962045,0.045042105580295484,0.12717250627721546,0.11945331014540321,0.07286121152020474,0.04364595799890643,0.11528666217523385,0.11418794915663842,0.056056158722364725,0.009584572376918824,0.024805016900565198,0.10775913185004943
1933-05-01,0.1584515237606168,0.05835833219422268,0.14759179692550956,0.1198319780995201,0.07768611528785019,0.04922066359045216,0.09403573975077491,0.10320157825320767,0.05718397068113891,0.009462315140812548,0.025524698997705767,0.09945128731818871
1933-06-01,0.1471956508777589,0.06043449944886862,0.15352487123705683,0.11582702577093419,0.08076941304889552,0.04879003346537045,0.09134563199711362,0.10119490788232541,0.05546170439483327,0.009564919608199857,0.026614830250004204,0.1092765120186391
1933-07-01,0.14349814899335664,0.06465608465608465,0.15575502476460942,0.11665905979005019,0.07829470730429196,0.04838987778284902,0.08778944165525633,0.1017495816217861,0.0563639129773315,0.009383842994066634,0.02767787413154825,0.10978244332876919
1933-08-01,0.14822874571615674,0.06651961909411856,0.15123609447538203,0.1135686019609921,0.07825097508565815,0.047418910727196555,0.09298069373455281,0.09735617650351525,0.05397052783239123,0.008399758723164785,0.02683062807984601,0.11523926806702585
1933-09-01,0.14517504460529546,0.07147360360900282,0.1546461994011557,0.12077329461123834,0.08341901724046145,0.04804347731466244,0.08690909492683191,0.08518816252967687,0.05148735097947503,0.007388625708252406,0.026206050517066523,0.119290078556881
1933-10-01,0.14987072808936153,0.06794895970834118,0.15433586908777203,0.13201204605685857,0.08587765069521525,0.04390088388186854,0.09253678198948133,0.07654462901464655,0.052615116739931404,0.008166205774383721,0.024352200746536344,0.11183892821560348
1933-11-01,0.1485014234657392,0.06673860415233367,0.1514223759849425,0.1371683908771535,0.08898316062442507,0.04308847035930225,0.09383729599492711,0.07722121722667012,0.052925044237852645,0.0083791818289859,0.023171464395262492,0.10856337085240576
1933-12-01,0.14222138424968012,0.07549978197273176,0.15457964305123997,0.1426608190538931,0.09233990019196164,0.04459775001868537,0.0905325837151471,0.06802000066854183,0.055055547188349645,0.008261374319204689,0.022328546248259633,0.10390266932230514
1934-01-01,0.13443284470689265,0.08222217035498308,0.15915462327898014,0.13886119548799475,0.09557798443167768,0.04419829734673137,0.0842976008808539,0.06767118689655709,0.056556778510958236,0.00716657052703413,0.022605224735189954,0.10725552284214686
1934-02-01,0.13118731492979274,0.08269867358803168,0.16193622550650363,0.13412801670613736,0.08910642586816252,0.04595669974736579,0.07941607570462549,0.0723999591569198,0.05889111037183673,0.007436734398108045,0.024827322703153156,0.11201544131936325
1934-03-01,0.12761451138084415,0.08287402308351599,0.16090707987086242,0.1327549468306746,0.08916321407640529,0.0437516303114276,0.08341232227488152,0.0724783105061503,0.062156787685177975,0.007272628722615003,0.0252502633905735,0.11236428186687174
1934-04-01,0.1284975143601144,0.08293493255984176,0.1595870599791571,0.13115729869310036,0.08775791745008993,0.04556836394012696,0.08329274497906186,0.07129786591421754,0.06370829716661543,0.007232436580129575,0.025408763275112854,0.11355680510243232
1934-05-01,0.13491123849829587,0.07874840645569729,0.158811541163309,0.13099480526238194,0.08680675402613845,0.04474932572479164,0.0838845189881102,0.06988283655222055,0.06394574577873365,0.007961217251038512,0.02564240432229921,0.11366120597698356
1934-06-01,0.14110606986447188,0.07377477438252651,0.15179428010347398,0.13443738636551306,0.08712715502033598,0.04445914112971634,0.08685690950228281,0.06903984770163693,0.06364056745553336,0.008472196990966291,0.025433105976779904,0.11385856550676288
1934-07-01,0.14239582820160532,0.06901713495395587,0.15288480661824141,0.1319896872793357,0.08884266532375046,0.04514387996956543,0.0839278839399264,0.06975975302019301,0.06449355090035598,0.00834213709787779,0.027205000903184135,0.11599767179200855
1934-08-01,0.15173153251598162,0.06683198697579183,0.1463092945672123,0.1339537839290105,0.09448626255552468,0.04372682495107917,0.0903041321730535,0.06482548390261564,0.06643462712005645,0.009202903518317755,0.025922804638109025,0.10627036315324749
1934-09-01,0.14990369885541222,0.06926136279217798,0.15032636039540162,0.1347043050482444,0.09502651311658343,0.044688735776715845,0.08821388159690209,0.06227904107050276,0.0659633516082643,0.008392627156218989,0.02608693612219571,0.10515318646138062
1934-10-01,0.15025373322213653,0.07012910890465925,0.14798901669525263,0.13206637189029283,0.09577189973407184,0.04444068543374612,0.088569810073799,0.06348641248760838,0.06783842897830089,0.008486491164576481,0.02552674230145867,0.10544129911409732
1934-11-01,0.15355926336361383,0.0698599435735823,0.14854843401065868,0.12812050028966415,0.09847459569213707,0.044239689678741215,0.08890405986552852,0.059626345255637626,0.07012516857011675,0.008574539842643851,0.026171537271323566,0.10379592258635235
1934-12-01,0.15382194503257557,0.07564988745613757,0.15736211289272053,0.12611667077997626,0.09892726122237663,0.047059478457082096,0.08092618124664826,0.054399602153271186,0.07091469490685673,0.008169960716346786,0.026342500756168574,0.10030970437983971
1935-01-01,0.1512709629236961,0.07841349983847866,0.1628376753268623,0.12702826381843885,0.0986867515697681,0.04880955611556229,0.07892204113905817,0.04955601147489244,0.06986941120359606,0.008206919804746906,0.02650065221908762,0.09989825456581242
1935-02-01,0.15433446288112593,0.07410430048388254,0.1630853084992236,0.12592053773982964,0.10126590089857287,0.051111973335164054,0.08150331420584407,0.04968184703819609,0.06853035624338064,0.008438439388177467,0.025972142620772003,0.096051416665831
1935-03-01,0.15989925353078988,0.07282698734385325,0.16209542538627644,0.12373651944898492,0.10438554613027959,0.051746978238256774,0.08438168889844413,0.04414435848227412,0.069442819699705,0.008909968414962265,0.02613748818327542,0.09229296624289811
1935-04-01,0.15769107178729666,0.0715208234763695,0.15968013318708935,0.12413772620829705,0.10474128383147181,0.051050650941174204,0.08559151476801778,0.051524197703298205,0.06891837877058517,0.00897676362137874,0.026507068757917373,0.08966038694710428
1935-05-01,0.15322144591744055,0.06937257236350768,0.16091637392621314,0.13158599711042343,0.10392472399163212,0.05118938321218912,0.08579912933791715,0.05250913081188159,0.06763564356735771,0.008505040086907067,0.025728068337387052,0.08961249133714341
1935-06-01,0.14965567814038627,0.06880041461975729,0.1580645932003095,0.1314190250922143,0.10293156017224363,0.050752325344184016,0.09020626230213208,0.05742924723357097,0.06698608561089332,0.007820434358304248,0.026388636184027953,0.08954573774197638
1935-07-01,0.1463897941470285,0.07035698104143807,0.15712256194422156,0.1372080201322132,0.1006719835798001,0.05113400640868175,0.08668506296775463,0.05807014886265005,0.0660567774265922,0.007532179879796277,0.027208920841316892,0.09156356276850684
1935-08-01,0.14083581405780377,0.07827848834631095,0.16358138025797406,0.1269331226884279,0.09874107553323479,0.05330194503048491,0.08570806007080552,0.05923813710699087,0.06634740266473035,0.007264314160371938,0.027450302296920626,0.09231995778594423
1935-09-01,0.13529941524047087,0.08242342635483654,0.16357528333950588,0.12144486753757093,0.10038652960864267,0.05413225695444147,0.0873073519318049,0.06172763558670498,0.06668713085610467,0.007048591312233358,0.02839015945205103,0.09157735182563262
1935-10-01,0.13412032166216642,0.08985498716147115,0.16537055157851363,0.11503358618000424,0.10434646125020539,0.05712654840995985,0.08800829906046982,0.05918782510171498,0.06489526850550695,0.006980260302091686,0.02706391306587011,0.08801197772202561
1935-11-01,0.13090402093087306,0.09546382998255762,0.16593913522445608,0.12201184246763977,0.10077113742770587,0.05831583356283852,0.08491806664830626,0.06308868080418617,0.06144312861470669,0.006916999449187552,0.027327182594326635,0.08290014229321582
1935-12-01,0.12632807323481227,0.09333350914611033,0.16794295754451088,0.11935599779794497,0.09740027844348555,0.059982374769108386,0.08922058899477948,0.06053838267628803,0.06014362805048904,0.00666797427419541,0.029490395677642882,0.08959583939063293
1936-01-01,0.12340430935683469,0.09499696814809408,0.16867255681944454,0.13090615862776162,0.09491125086907798,0.06003516524915686,0.08455110072626877,0.06139658845229517,0.057027388258002666,0.0065573718447310865,0.02974177934255906,0.08779936230577366
1936-02-01,0.11910417600653064,0.092361992434927,0.16691238408345918,0.13976599969815046,0.09298353482657157,0.060363711341636914,0.08250058300577207,0.06466345635560551,0.05188094638007317,0.006352222720348301,0.029497985563265355,0.09361300758365979
1936-03-01,0.11656918115071316,0.0929417323536047,0.17449794394477938,0.1378036276037153,0.0926798237417978,0.05895969512094756,0.08587600926798236,0.058676001134775946,0.050891360695118036,0.006354793702187155,0.0285746652556199,0.09617516602875863
1936-04-01,0.11278657126476142,0.10167700465209342,0.17720666607665753,0.1390375669051073,0.0943501498751361,0.05780245341172758,0.08134429724145095,0.05852850128711766,0.050941192767514604,0.006523608700838453,0.027635512903883663,0.09216647491371117
1936-05-01,0.11709910422339577,0.09945461487576815,0.17338564589091351,0.1357402975865936,0.0955429575240678,0.05726596179842486,0.08359115127955741,0.05828283034610193,0.05251472665536405,0.006446103348202711,0.027775726407628376,0.0929008800639818
1936-06-01,0.11697198912953534,0.09728520870347133,0.1758453396170238,0.12800469576873336,0.09565353906320112,0.057684659030542734,0.08495081617230349,0.06062926400874755,0.05317863095242558,0.006382935640419708,0.029972523853200223,0.0934403980603955
