signal_month,claims_rise_20pct,sahm_050,curve_inverted,baa_level_300,baa_widening_100,nfci_positive,inflation_surge,inflation_400,cpi_yoy_change_12m
1961-12,,0.5,1.46,,,,0.671591672263272,0.671591672263272,-0.7934849887248019
1962-01,,-0.07,1.4599999999999995,,,,0.6709158000671067,0.6709158000671067,-0.6891658048291838
1962-02,,-0.3,1.3599999999999999,,,,0.6702412868632601,0.6702412868632601,-0.9300310999259764
1962-03,,-0.17,1.31,,,,0.9048257372654245,0.9048257372654245,-0.5572619879980811
1962-04,,-0.17,1.21,,,,1.1058981233244003,1.1058981233244003,-0.3561896019391053
1962-05,,-0.1,1.1099999999999999,,,,1.3418316001341912,1.3418316001341912,0.4278167050766335
1962-06,,-0.07,1.1800000000000002,,,,1.3404825737265424,1.3404825737265424,0.42739498495414363
1962-07,,0.0,1.1800000000000002,,,,1.2399463806970434,1.2399463806970434,0.4631817741451938
1962-08,,-0.07,1.0899999999999999,,,,1.0026737967914423,1.0026737967914423,-0.2494412624302278
1962-09,,0.13,1.1600000000000001,,,,1.135604542418167,1.135604542418167,0.0211161938872495
1962-10,,0.23,1.2000000000000002,,,,1.4676450967311627,1.4676450967311627,0.21806725140862682
1962-11,,0.3,1.19,,,,1.3342228152101399,1.3342228152101399,0.5611135715126503
1962-12,,0.3,1.0899999999999999,,,,1.3342228152101399,1.3342228152101399,0.6626311429468679
1963-01,,0.07,0.9899999999999998,,,,1.2329223592135952,1.2329223592135952,0.5620065591464884
1963-02,,0.23,0.9199999999999999,,,,1.331557922769644,1.331557922769644,0.6613166359063838
1963-03,,0.33,1.0,,,,1.2288276320159497,1.2288276320159497,0.3240018947505252
1963-04,,0.37,1.04,,,,1.1269472986410234,1.1269472986410234,0.021049175316623092
1963-05,,0.33,1.0700000000000003,,,,0.893743793445867,0.893743793445867,-0.44808780668832426
1963-06,,0.27,1.0,,,,0.8928571428571619,0.8928571428571619,-0.44762543086938056
1963-07,,0.3,1.0,,,,1.3240648791790655,1.3240648791790655,0.08411849848202202
1963-08,,0.27,0.8399999999999994,,,,1.5552614162806178,1.5552614162806178,0.5525876194891755
1963-09,,0.07,0.6800000000000002,,,,1.5521796565389767,1.5521796565389767,0.4165751141208096
1963-10,,0.03,0.7000000000000002,,,,0.9861932938855844,0.9861932938855844,-0.4814518028455783
1963-11,,0.0,0.6600000000000001,,,,1.2179065174456882,1.2179065174456882,-0.11631629776445163
1963-12,,0.13,0.6000000000000001,,,,1.3166556945358954,1.3166556945358954,-0.017567120674244485
1964-01,,0.13,0.6099999999999999,,,,1.6458196181698526,1.6458196181698526,0.4128972589562574
1964-02,,0.13,0.6499999999999999,,,,1.6425755584756896,1.6425755584756896,0.3110176357060457
1964-03,,-0.03,0.6200000000000006,,,,1.4107611548556331,1.4107611548556331,0.18193352283968345
1964-04,,-0.03,0.6799999999999997,,,,1.4093739757456536,1.4093739757456536,0.2824266771046302
1964-05,,-0.07,0.7600000000000002,,,,1.5419947506561726,1.5419947506561726,0.6482509572103057
1964-06,,-0.1,0.7200000000000002,,,,1.5404785316289749,1.5404785316289749,0.647621388771813
1964-07,,-0.03,0.69,,,,1.3067624959163693,1.3067624959163693,-0.017302383262696175
1964-08,,-0.17,0.7300000000000004,,,,1.0752688172043001,1.0752688172043001,-0.47999259907631764
1964-09,,0.0,0.6900000000000004,,,,0.9756097560975618,0.9756097560975618,-0.5765699004414149
1964-10,,-0.03,0.6700000000000004,,,,1.171875,1.171875,0.1856817061144156
1964-11,,0.1,0.6200000000000006,,,,1.2032520325203189,1.2032520325203189,-0.01465448492536936
1964-12,,0.07,0.5100000000000002,,,,1.3970110461338558,1.3970110461338558,0.08035535159796048
1965-01,,-0.03,0.33999999999999986,,,,1.1981865284974136,1.1981865284974136,-0.447633089672439
1965-02,,-0.13,0.38000000000000034,,,,1.098901098901095,1.098901098901095,-0.5436744595745946
1965-03,,0.03,0.2799999999999998,,,,1.1970236169524417,1.1970236169524417,-0.2137375379031914
1965-04,,-0.07,0.2799999999999998,,,,1.1958629605688387,1.1958629605688387,-0.21351101517681492
1965-05,,0.03,0.27,,,,1.3893376413570246,1.3893376413570246,-0.152657109299148
1965-06,,-0.1,0.31999999999999984,,,,1.6139444803098701,1.6139444803098701,0.07346594868089529
1965-07,,0.0,0.41000000000000014,,,,1.9348597226700903,1.9348597226700903,0.628097226753721
1965-08,,-0.13,0.3600000000000003,,,,1.8052869116698789,1.8052869116698789,0.7300180944655787
1965-09,,-0.03,0.41000000000000014,,,,1.6103059581320522,1.6103059581320522,0.6346962020344904
1965-10,,-0.1,0.3700000000000001,,,,1.737451737451745,1.737451737451745,0.5655767374517451
1965-11,,-0.07,0.3199999999999994,,,,1.7030848329048665,1.7030848329048665,0.4998328003845476
1965-12,,-0.1,0.3600000000000003,,,,1.7302146747837144,1.7302146747837144,0.33320362864985853
1966-01,,-0.1,0.2400000000000002,,,,1.9200000000000106,1.9200000000000106,0.721813471502597
1966-02,,-0.1,0.020000000000000462,,,,1.9181585677749302,1.9181585677749302,0.8192574688738352
1966-03,,-0.17,0.17999999999999972,,,,2.5575447570332477,2.5575447570332477,1.360521140080806
1966-04,,-0.1,0.28000000000000025,,,,2.7786649632705274,2.7786649632705274,1.5828020027016887
1966-05,,-0.1,0.1299999999999999,,,,2.8680688336520044,2.8680688336520044,1.4787311922949797
1966-06,,0.1,0.14000000000000057,,,,2.763659466327839,2.763659466327839,1.149714986017969
1966-07,,0.17,0.3099999999999996,,,,2.4359379943056148,2.4359379943056148,0.5010782716355244
1966-08,,0.23,0.21999999999999975,,,,2.754908169727699,2.754908169727699,0.94962125805782
1966-09,,0.2,0.2599999999999998,,,,3.4865293185419866,3.4865293185419866,1.8762233604099343
1966-10,,0.13,-0.1900000000000004,,,,3.5736875395319334,3.5736875395319334,1.8362358020801883
1966-11,,0.13,-0.33999999999999986,,,,3.791469194312813,3.791469194312813,2.0883843614079467
1966-12,,0.07,-0.16000000000000014,,,,3.5590551181102548,3.5590551181102548,1.8288404433265404
1967-01,,0.0,-0.1200000000000001,,,,3.3594976452119285,3.3594976452119285,1.439497645211918
1967-02,,-0.03,-0.13999999999999968,,,,3.19949811794229,3.19949811794229,1.2813395501673597
1967-03,,0.07,0.07000000000000028,,,,2.8678304239401653,2.8678304239401653,0.3102856669069176
1967-04,,0.03,0.28000000000000025,,,,2.5481665630826544,2.5481665630826544,-0.23049840018787293
1967-05,,0.03,0.75,,,,2.5402726146220633,2.5402726146220633,-0.32779621902994105
1967-06,,0.07,1.2499999999999996,,,,2.3183925811437467,2.3183925811437467,-0.4452668851840924
1967-07,,0.2,1.4799999999999995,,,,2.8412600370598895,2.8412600370598895,0.40532204275427475
1967-08,,0.27,0.9500000000000002,,,,2.9275808936825687,2.9275808936825687,0.17267272395486977
1967-09,,0.27,1.0100000000000007,,,,2.6033690658499253,2.6033690658499253,-0.8831602526920612
1967-10,,0.3,0.8799999999999999,,,,2.595419847328251,2.595419847328251,-0.9782676922036826
1967-11,,0.43,0.9200000000000008,,,,2.5875190258751957,2.5875190258751957,-1.2039501684376175
1967-12,,0.47,1.0199999999999996,,,,3.10218978102188,3.10218978102188,-0.4568653370883746
1968-01,8.010012515644549,0.27,0.7300000000000004,,,,3.280680437424044,3.280680437424044,-0.07881720778788459
1968-02,5.506883604505641,0.0,0.5300000000000002,,,,3.647416413373872,3.647416413373872,0.4479182954315819
1968-03,1.158301158301156,-0.03,0.5799999999999992,,,,3.6363636363636376,3.6363636363636376,0.7685332124234723
1968-04,8.00542740841248,-0.03,0.5700000000000003,,,,3.9393939393939315,3.9393939393939315,1.391227376311277
1968-05,8.00542740841248,0.0,0.2599999999999998,,,,3.92749244712991,3.92749244712991,1.3872198325078466
1968-06,4.341926729986434,-0.07,0.20999999999999996,,,,4.229607250755274,4.229607250755274,1.9112146696115273
1968-07,6.51289009497964,0.07,0.20000000000000018,,,,4.2042042042042205,4.2042042042042205,1.362944167144331
1968-08,7.327001356852114,0.13,0.1900000000000004,,,,4.491017964071853,4.491017964071853,1.5634370703892841
1968-09,3.663500678426046,0.13,0.33000000000000007,,,,4.477611940298498,4.477611940298498,1.8742428744485728
1968-10,0.9497964721845387,0.07,0.2699999999999996,,,,4.464285714285721,4.464285714285721,1.8688658669574698
1968-11,0.0,0.03,0.23000000000000043,,,,4.7477744807121525,4.7477744807121525,2.160255454836957
1968-12,8.42391304347827,-0.03,0.25,,,,4.424778761061954,4.424778761061954,1.3225889800400736
1969-01,4.0760869565217295,-0.1,0.07000000000000028,,,,4.705882352941182,4.705882352941182,1.425201915517138
1969-02,6.521739130434789,-0.1,-0.09999999999999964,,,,4.692082111436946,4.692082111436946,1.0446656980630742
1969-03,1.0869565217391353,-0.03,0.07000000000000028,,,,4.678362573099393,4.678362573099393,1.0419989367357552
1969-04,0.13605442176871652,0.03,0.28000000000000025,,,,5.247813411078739,5.247813411078739,1.3084194716848074
1969-05,1.8156424581005526,0.1,0.05999999999999961,,,,5.523255813953476,5.523255813953476,1.595763366823566
1969-06,7.2625698324022325,0.17,0.28000000000000025,,,,5.507246376811592,5.507246376811592,1.277639126056318
1969-07,16.62011173184357,0.17,0.1299999999999999,,,,5.475504322766556,5.475504322766556,1.2713001185623352
1969-08,11.17318435754191,0.2,-0.28000000000000025,,,,5.4441260744985565,5.4441260744985565,0.9531081104267036
1969-09,8.798882681564235,0.2,-0.29000000000000004,,,,5.428571428571427,5.428571428571427,0.9509594882729289
1969-10,11.312849162011162,0.4,0.07000000000000028,,,,5.698005698005693,5.698005698005693,1.233719983719972
1969-11,15.50279329608939,0.5,0.09999999999999964,,,,5.665722379603411,5.665722379603411,0.9179478988912582
1969-12,22.76536312849162,0.47,-0.10000000000000053,,,,5.932203389830515,5.932203389830515,1.507424628768561
1970-01,40.36312849162012,0.27,-0.16999999999999993,,,,5.89887640449438,5.89887640449438,1.1929940515531978
1970-02,44.41340782122904,0.3,-0.08000000000000007,,,,6.162464985994376,6.162464985994376,1.4703828745574299
1970-03,49.86033519553072,0.53,0.11000000000000032,,,,6.424581005586605,6.424581005586605,1.746218432487212
1970-04,81.70391061452513,0.8,0.4400000000000004,,,,6.094182825484751,6.094182825484751,0.8463694144060119
1970-05,65.04065040650406,1.07,0.8799999999999999,,,,6.060606060606077,6.060606060606077,0.5373502466526014
1970-06,53.03225806451613,1.27,1.0700000000000003,,,,6.043956043956045,6.043956043956045,0.5367096671444527
1970-07,47.87096774193549,1.37,1.1600000000000001,,,,6.010928961748618,6.010928961748618,0.5354246389820627
1970-08,50.451612903225794,1.43,1.0099999999999998,,,,5.7065217391304435,5.7065217391304435,0.262395664631887
1970-09,63.124199743918055,1.47,1.12,,,,5.691056910569103,5.691056910569103,0.2624854819976763
1970-10,62.51541307028361,1.6,1.2699999999999996,,,,5.660377358490565,5.660377358490565,-0.037628339515127784
1970-11,59.04645476772616,1.8,1.42,,,,5.630026809651478,5.630026809651478,-0.03569556995193235
1970-12,34.95038588754134,2.03,1.5599999999999996,,,,5.600000000000005,5.600000000000005,-0.3322033898305099
1971-01,17.22440944881889,2.27,1.5199999999999996,,,,5.570291777188308,5.570291777188308,-0.3285846273060722
1971-02,9.335899903753608,2.37,1.7999999999999998,,,0.713,5.277044854881274,5.277044854881274,-0.8854201311131016
1971-03,8.394833948339485,2.1,2.41,,,0.882,4.724409448818889,4.724409448818889,-1.7001715567677156
1971-04,3.790613718411562,1.77,2.3200000000000003,,,1.08,4.438642297650142,4.438642297650142,-1.6555405278346091
1971-05,5.6859205776173205,1.53,1.9700000000000002,,,1.424,4.155844155844157,4.155844155844157,-1.9047619047619202
1971-06,7.039711191335729,1.43,2.25,,,1.402,4.404145077720201,4.404145077720201,-1.639810966235844
1971-07,7.310469314079415,1.17,1.7699999999999996,,,1.034,4.381443298969079,4.381443298969079,-1.6294856627795395
1971-08,15.030946065428829,0.97,1.33,,,1.259,4.370179948586128,4.370179948586128,-1.3363417905443153
1971-09,13.262599469496017,0.87,1.6399999999999997,,,2.035,4.358974358974366,4.358974358974366,-1.3320825515947377
1971-10,5.128205128205132,0.8,1.4499999999999993,,,2.197,4.081632653061207,4.081632653061207,-1.578744705429358
1971-11,1.5030946065428763,0.63,1.4699999999999998,,,1.58,3.8071065989847774,3.8071065989847774,-1.8229202106667008
1971-12,0.0,0.33,1.5899999999999999,,,1.366,3.535353535353525,3.535353535353525,-2.06464646464648
1972-01,0.8426966292134797,0.13,1.92,,,1.317,3.266331658291466,3.266331658291466,-2.3039601188968417
1972-02,0.0,0.03,2.5700000000000003,,,0.989,3.2581453634085378,3.2581453634085378,-2.0188994914727365
1972-03,1.742497579864466,-0.07,2.88,,,0.609,3.759398496240607,3.759398496240607,-0.9650109525782824
1972-04,2.3233301064859546,-0.03,2.3400000000000003,,,0.34,3.499999999999992,3.499999999999992,-0.9386422976501496
1972-05,3.678606001936102,0.0,2.4800000000000004,,,0.153,3.4912718204488824,3.4912718204488824,-0.6645723353952748
1972-06,5.808325266214909,0.07,2.44,,,0.034,3.2258064516129226,3.2258064516129226,-1.1783386261072781
1972-07,10.164569215876096,-0.07,2.2,,,0.216,2.9629629629629672,2.9629629629629672,-1.4184803360061116
1972-08,1.501501501501501,-0.13,2.1300000000000003,,,0.337,2.9556650246305383,2.9556650246305383,-1.4145149239555899
1972-09,2.4024024024023927,-0.1,2.1900000000000004,,,0.159,2.9484029484029284,2.9484029484029284,-1.4105714105714373
1972-10,0.5005005005005003,0.0,1.8899999999999997,,,-0.111,3.1862745098039325,3.1862745098039325,-0.8953581432572744
1972-11,1.5182186234817818,0.0,1.7400000000000002,,,-0.177,3.1784841075794823,3.1784841075794823,-0.6286224914052951
1972-12,1.2320328542094527,-0.13,1.5,,,-0.251,3.4146341463414664,3.4146341463414664,-0.12071938901205836
1973-01,0.0,-0.13,1.29,,,-0.208,3.406326034063256,3.406326034063256,0.1399943757717903
1973-02,0.4524886877828038,-0.17,1.0499999999999998,,,0.249,3.6407766990291357,3.6407766990291357,0.3826313356205979
1973-03,3.054298642533926,-0.03,1.04,,,0.915,3.864734299516903,3.864734299516903,0.10533580327629632
1973-04,8.14479638009049,-0.03,0.6200000000000001,,,1.28,4.8309178743961345,4.8309178743961345,1.3309178743961425
1973-05,8.710407239818995,0.0,0.41000000000000014,,,1.208,5.301204819277117,5.301204819277117,1.8099329988282342
1973-06,8.823529411764696,-0.03,0.4899999999999993,,,1.127,5.528846153846145,5.528846153846145,2.3030397022332227
1973-07,9.841628959276028,-0.07,-0.29000000000000004,,,1.289,5.995203836930463,5.995203836930463,3.0322408739674955
1973-08,16.85520361990951,-0.1,-0.8799999999999999,,,1.733,5.741626794258381,5.741626794258381,2.7859617696278427
1973-09,12.217194570135748,-0.07,-1.2699999999999996,,,2.311,7.398568019093088,7.398568019093088,4.45016507069016
1973-10,9.2760180995475,0.0,-1.1999999999999993,,,2.417,7.3634204275534465,7.3634204275534465,4.177145917749514
1973-11,14.81900452488687,-0.07,-0.4299999999999997,,,2.237,8.056872037914697,8.056872037914697,4.878387930335215
1973-12,31.674208144796378,-0.03,-1.0999999999999996,,,2.095,8.25471698113207,8.25471698113207,4.8400828347906035
1974-01,38.12217194570135,0.03,-0.71,,,1.767,8.94117647058823,8.94117647058823,5.534850436524974
1974-02,43.95480225988702,0.23,-0.7799999999999994,,,1.032,9.601873536299754,9.601873536299754,5.961096837270619
1974-03,35.30678148546824,0.4,-0.16000000000000014,,,0.48,9.999999999999986,9.999999999999986,6.135265700483083
1974-04,24.021164021164033,0.5,-0.75,,,0.818,10.138248847926267,10.138248847926267,5.307330973530132
1974-05,25.92592592592593,0.43,-0.8200000000000003,,,1.903,10.068649885583515,10.068649885583515,4.767445066306398
1974-06,30.48016701461378,0.43,-0.6500000000000004,,,3.698,10.70615034168565,10.70615034168565,5.177304187839504
1974-07,28.157349896480333,0.47,-0.3600000000000003,,,4.874,10.859728506787313,10.859728506787313,4.86452466985685
1974-08,42.02898550724639,0.57,0.2599999999999998,,,5.213,11.538461538461519,11.538461538461519,5.796834744203138
1974-09,49.37888198757765,0.63,-0.9200000000000017,,,4.651,10.888888888888882,10.888888888888882,3.490320869795794
1974-10,62.60245901639345,0.83,-0.02000000000000135,,,4.009,11.946902654867241,11.946902654867241,4.5834822273137945
1974-11,86.52130822596631,1.07,0.4400000000000004,,,3.3,11.842105263157897,11.842105263157897,3.7852332252432
1974-12,80.37865748709123,1.43,0.20999999999999996,,,2.744,12.200435729847502,12.200435729847502,3.945718748715432
1975-01,84.16523235800344,1.83,0.27999999999999936,,,2.455,12.095032397408211,12.095032397408211,3.153855926819981
1975-02,87.4354561101549,2.37,1.2400000000000002,,,1.744,11.752136752136755,11.752136752136755,2.1502632158370005
1975-03,88.20998278829603,2.77,1.8899999999999997,,,1.14,11.205073995771686,11.205073995771686,1.2050739957717003
1975-04,80.80895008605853,3.27,2.24,,,0.688,10.460251046025103,10.460251046025103,0.32200219809883635
1975-05,65.88824020016682,3.5,2.62,,,0.302,10.187110187110182,10.187110187110182,0.11846030152666742
1975-06,60.096930533117934,3.83,2.83,,,-0.072,9.259259259259256,9.259259259259256,-1.4468910824263936
1975-07,40.095087163232954,3.77,2.5200000000000005,,,-0.169,9.183673469387754,9.183673469387754,-1.6760550373995589
1975-08,31.345454545454544,3.5,1.9300000000000006,,,-0.153,9.533468559837743,9.533468559837743,-2.0049929786237755
1975-09,21.653005464480877,3.17,1.96,,,-0.067,8.617234468937895,8.617234468937895,-2.2716544199509876
1975-10,3.884093711467318,2.87,2.01,,,0.063,7.905138339920947,7.905138339920947,-4.041764314946294
1975-11,0.0,2.7,2.1800000000000006,,,0.157,7.647058823529407,7.647058823529407,-4.1950464396284906
1975-12,0.26791694574681557,2.27,2.5700000000000003,,,0.067,7.37864077669903,7.37864077669903,-4.821794953148472
1976-01,0.5383580080753791,1.8,2.5599999999999996,,,-0.183,7.129094412331405,7.129094412331405,-4.965937985076806
1976-02,0.0,0.93,2.87,,,-0.53,6.692160611854692,6.692160611854692,-5.059976140282063
1976-03,3.890489913544659,0.2,2.91,,,-0.692,6.273764258555126,6.273764258555126,-4.93130973721656
1976-04,6.700288184438041,-0.27,2.7300000000000004,,,-0.741,6.060606060606055,6.060606060606055,-4.399644985419048
1976-05,13.328530259366001,-0.1,2.6999999999999993,,,-0.625,5.849056603773595,5.849056603773595,-4.338053583336587
1976-06,13.472622478386164,-0.1,2.7,,,-0.482,6.214689265536721,6.214689265536721,-3.0445699937225346
1976-07,12.391930835734865,0.0,2.45,,,-0.476,5.981308411214958,5.981308411214958,-3.202365058172796
1976-08,11.95965417867435,0.1,2.5999999999999996,,,-0.621,5.555555555555558,5.555555555555558,-3.9779130042821853
1976-09,17.435158501440927,0.3,2.63,,,-0.706,5.719557195571956,5.719557195571956,-2.8976772733659386
1976-10,17.939481268011527,0.4,2.51,,,-0.722,5.494505494505497,5.494505494505497,-2.41063284541545
1976-11,12.247838616714702,0.43,2.49,,,-0.687,5.464480874316946,5.464480874316946,-2.182577949212461
1976-12,7.708933717579258,0.5,2.54,,,-0.665,5.063291139240511,5.063291139240511,-2.315349637458519
1977-01,17.363112391930848,0.47,2.5200000000000005,,,-0.76,5.035971223021574,5.035971223021574,-2.093123189309831
1977-02,29.899135446685875,0.27,2.59,,,-0.9,5.197132616487465,5.197132616487465,-1.4950279953672263
1977-03,0.0,0.1,2.7199999999999998,,,-0.944,6.082289803220031,6.082289803220031,-0.19147445533509444
1977-04,3.986013986013992,-0.07,2.8600000000000003,,,-0.852,6.428571428571428,6.428571428571428,0.3679653679653727
1977-05,6.363636363636371,-0.1,2.83,,,-0.65,6.951871657754016,6.951871657754016,1.1028150539804216
1977-06,1.0489510489510412,-0.2,2.5,,,-0.521,6.737588652482285,6.737588652482285,0.5228993869455634
1977-07,1.8881118881118875,-0.07,2.2600000000000007,,,-0.487,6.701940035273357,6.701940035273357,0.7206316240583988
1977-08,2.7272727272727337,-0.03,2.1399999999999997,,,-0.51,6.666666666666665,6.666666666666665,1.1111111111111072
1977-09,3.1468531468531458,0.07,1.9100000000000001,,,-0.483,6.631762652705064,6.631762652705064,0.9122054571331084
1977-10,1.1888111888111785,0.0,1.5300000000000002,,,-0.374,6.423611111111094,6.423611111111094,0.9291056166055967
1977-11,0.35486160397444344,0.03,1.3599999999999994,,,-0.267,6.390328151986191,6.390328151986191,0.925847277669245
1977-12,1.5613910574875822,-0.03,1.4800000000000004,,,-0.213,6.712564543889843,6.712564543889843,1.6492734046493318
1978-01,0.5010737294201872,-0.13,1.62,,,-0.258,6.67808219178081,6.67808219178081,1.6421109687592361
1978-02,9.735146743020762,-0.17,1.5199999999999996,,,-0.296,6.814310051107331,6.814310051107331,1.6171774346198653
1978-03,0.0,-0.2,1.5799999999999992,,,-0.217,6.2394603709949426,6.2394603709949426,0.15717056777491134
1978-04,0.0,-0.07,1.7499999999999991,,,0.044,6.375838926174482,6.375838926174482,-0.052732502396946046
1978-05,1.710730948678063,-0.1,1.8600000000000003,,,0.296,6.499999999999995,6.499999999999995,-0.4518716577540216
1978-06,1.0124610591900396,0.0,1.9399999999999995,,,0.527,7.14285714285714,7.14285714285714,0.4052684903748549
1978-07,9.267912772585674,-0.17,1.7300000000000004,,,0.654,7.438016528925617,7.438016528925617,0.7360764936522601
1978-08,8.644859813084116,0.07,1.6300000000000008,,,0.57,7.7302631578947345,7.7302631578947345,1.0635964912280693
1978-09,1.2461059190031154,0.0,1.33,,,0.482,7.855973813420625,7.855973813420625,1.2242111607155604
1978-10,2.258566978193155,0.1,0.5700000000000003,,,0.892,8.482871125611746,8.482871125611746,2.0592600145006523
1978-11,3.686274509803922,-0.03,0.6500000000000004,,,1.604,8.92857142857142,8.92857142857142,2.538243276585229
1978-12,9.882352941176475,-0.03,0.16999999999999993,,,2.031,8.870967741935477,8.870967741935477,2.158403198045634
1979-01,12.15686274509804,0.0,-0.07000000000000028,,,1.73,8.988764044943842,8.988764044943842,2.3106818531630324
1979-02,12.470588235294123,0.0,-0.25,,,1.136,9.250398724082931,9.250398724082931,2.4360886729756004
1979-03,12.549019607843137,-0.03,-0.22000000000000064,,,0.608,9.84126984126985,9.84126984126985,3.601809470274908
1979-04,30.352941176470583,-0.07,-0.3600000000000012,,,0.265,10.252365930599371,10.252365930599371,3.876527004424889
1979-05,9.176470588235297,0.0,-0.28000000000000114,,,0.263,10.485133020344284,10.485133020344284,3.985133020344289
1979-06,14.823529411764703,0.03,-0.35999999999999943,,,0.451,10.697674418604652,10.697674418604652,3.5548172757475127
1979-07,18.980392156862735,0.0,-0.15000000000000036,,,0.839,11.076923076923073,11.076923076923073,3.638906547997456
1979-08,23.529411764705888,-0.03,-0.2900000000000009,,,1.173,11.45038167938932,11.45038167938932,3.7201185214945856
1979-09,20.78431372549019,0.07,-0.4900000000000002,,,1.706,11.836115326251884,11.836115326251884,3.980141512831259
1979-10,26.19607843137255,0.13,-0.9299999999999997,,,2.197,11.879699248120312,11.879699248120312,3.396828122508566
1979-11,20.218181818181826,0.23,-1.3999999999999986,,,2.507,12.071535022354718,12.071535022354718,3.142963593783298
1979-12,25.454545454545464,0.17,-1.1399999999999988,,,2.305,12.592592592592599,12.592592592592599,3.721624850657122
1980-01,20.5090909090909,0.13,-1.6499999999999986,,,1.89,13.254786450662737,13.254786450662737,4.2660224057188945
1980-02,21.599999999999998,0.23,-1.1999999999999993,,,1.79,13.868613138686126,13.868613138686126,4.6182144146031945
1980-03,28.000000000000004,0.3,-0.4499999999999993,,,2.696,14.161849710982644,14.161849710982644,4.320579869712793
1980-04,54.10909090909091,0.4,-2.4499999999999993,,,3.754,14.592274678111572,14.592274678111572,4.339908747512201
1980-05,79.58452722063036,0.67,-1.7299999999999986,,,3.942,14.589235127478762,14.589235127478762,4.104102107134478
1980-06,65.50783912747103,1.27,1.5999999999999996,,,2.717,14.425770308123242,14.425770308123242,3.72809588951859
1980-07,45.35412605588045,1.77,2.709999999999999,,,1.514,14.265927977839322,14.265927977839322,3.189004900916249
1980-08,34.63287849252761,2.03,2.1899999999999995,,,0.832,13.15068493150684,13.15068493150684,1.7003032521175196
1980-09,22.681067344345607,1.93,1.9699999999999989,,,0.882,12.890094979647216,12.890094979647216,1.0539796533953325
1980-10,10.050251256281406,1.83,1.2400000000000002,,,1.225,12.768817204301076,12.768817204301076,0.8891179561807636
1980-11,0.0,1.73,0.13000000000000078,,,1.995,12.632978723404253,12.632978723404253,0.5614437010495354
1980-12,0.06101281269066394,1.7,-1.0500000000000007,,,2.884,12.631578947368416,12.631578947368416,0.038986354775817134
1981-01,1.2851897184822603,1.57,-2.6500000000000004,,,3.328,12.353706111833551,12.353706111833551,-0.9010803388291855
1981-02,4.957160342717248,1.4,-2.4499999999999993,,,2.706,11.794871794871797,11.794871794871797,-2.073741343814328
1981-03,0.0,1.23,-1.5999999999999996,,,1.973,11.392405063291132,11.392405063291132,-2.769444647691511
1981-04,1.4842300556586308,1.1,-0.2400000000000002,,,1.671,10.611735330836458,10.611735330836458,-3.980539347275114
1981-05,3.215831787260348,0.83,-0.009999999999999787,,,1.932,10.135970333745359,10.135970333745359,-4.453264793733403
1981-06,7.111935683364257,0.47,-2.200000000000001,,,2.71,9.79192166462668,9.79192166462668,-4.633848643496563
1981-07,6.555349412492273,0.1,-1.2599999999999998,,,3.321,9.696969696969692,9.696969696969692,-4.56895828086963
1981-08,9.771181199752622,0.0,-0.6699999999999999,,,3.527,10.774818401937058,10.774818401937058,-2.375866529569782
1981-09,17.06864564007422,-0.13,-0.5700000000000003,,,3.274,10.817307692307686,10.817307692307686,-2.07278728733953
1981-10,22.139764996907864,0.07,0.620000000000001,,,2.994,10.96543504171632,10.96543504171632,-1.8033821625847555
1981-11,26.592455163883734,0.4,1.6100000000000012,,,2.715,10.271546635182993,10.271546635182993,-2.3614320882212603
1981-12,36.301793444650585,0.8,2.530000000000001,,,2.394,9.579439252336464,9.579439252336464,-3.0521396950319524
1982-01,34.879406307977746,1.07,2.870000000000001,,,2.08,8.912037037037024,8.912037037037024,-3.4416690747965273
1982-02,32.03463203463204,1.23,2.3100000000000005,,,1.912,8.25688073394495,8.25688073394495,-3.5379910609268475
1982-03,37.66233766233766,1.4,0.9499999999999993,,,2.012,7.613636363636367,7.613636363636367,-3.7787686996547656
1982-04,43.433109346365306,1.47,1.1799999999999997,,,2.114,6.884875846501148,6.884875846501148,-3.72685948433531
1982-05,39.96415770609318,1.77,1.17,,,2.27,6.621773288439958,6.621773288439958,-3.5141970453054006
1982-06,39.17585606500291,2.0,1.5299999999999994,,,2.602,6.911928651059096,6.911928651059096,-2.8799930135675833
1982-07,29.471890971039173,2.17,1.83,,,2.927,7.182320441988943,7.182320441988943,-2.514649254980749
1982-08,39.888888888888886,2.3,2.5999999999999996,,,3.06,6.557377049180335,6.557377049180335,-4.2174413527567225
1982-09,38.44944997380828,2.4,4.380000000000001,,,3.359,5.965292841648595,5.965292841648595,-4.852014850659091
1982-10,28.478478478478486,2.53,4.42,,,3.393,4.940923737916236,4.940923737916236,-6.024511303800084
1982-11,14.004796163069555,2.47,3.2,,,2.166,5.032119914346889,5.032119914346889,-5.2394267208361045
1982-12,0.47961630695443347,2.47,2.4800000000000004,,,1.139,4.47761194029852,4.47761194029852,-5.101827312037943
1983-01,0.0,2.37,2.5999999999999988,,,0.538,3.825717321997879,3.825717321997879,-5.086319715039145
1983-02,0.0,2.13,2.6000000000000005,,,0.244,3.7076271186440746,3.7076271186440746,-4.549253615300875
1983-03,0.0,1.87,2.610000000000001,,,0.069,3.484688489968324,3.484688489968324,-4.128947873668043
1983-04,3.7558685446009488,1.57,2.16,,,0.014,3.5902851108764455,3.5902851108764455,-3.294590735624703
