XLK,1.0,159.8381,159.71,27503,27605,16,-2.05,stop_loss,0.003,-0.000802,0.71,False,False,alpha+breakout,chop,chop,4.35,0.45,22,1334.2,2026-04-24T16:08:20.453871+00:00
AMZN,1.0,262.27,262.5171,27503,27638,7,1.73,max_holding_period,0.003,0.000942,0.6941,True,False,alpha+breakout,chop,chop,4.69,5.91,30,1759.3,2026-04-24T16:15:25.550373+00:00
META,1.0,675.53,674.06,27604,27642,1,-1.47,pyramid_cut_full_at_-2.3R,0.003,-0.002176,0.6032,False,False,alpha+breakout,chop,chop,0.07,1.56,9,489.9,2026-04-24T16:16:17.538690+00:00
TSLA,1.0,374.52,374.39,27641,27693,1,-0.13,failure_to_follow,0.001237,-0.000347,0.4484,False,False,alpha,chop,chop,0.9,1.55,12,670.3,2026-04-24T16:27:14.915977+00:00
NVDA,1.0,209.92,209.9567,27688,27824,6,0.22,trailing_stop,0.003,0.000175,0.5821,True,False,alpha+breakout,chop,chop,5.52,3.87,30,1755.2,2026-04-24T16:55:25.790552+00:00
AAPL,1.0,270.51,270.13,27832,27874,10,-3.8,stop_loss,0.003,-0.001405,0.5951,False,False,alpha+breakout,chop,chop,0.35,3.14,9,547.2,2026-04-24T17:06:17.269014+00:00
GOOGL,1.0,343.8575,343.3075,27846,27935,4,-2.2,stop_loss,0.003,-0.001599,0.5698,False,False,alpha+breakout,chop,chop,1.19,1.92,19,1148.1,2026-04-24T17:19:22.534524+00:00
AVGO,1.0,420.47,419.24,27938,27954,4,-4.92,stop_loss,0.003,-0.002925,0.7148,False,False,alpha+breakout,chop,chop,-0.16,3.99,4,205.2,2026-04-24T17:23:27.614326+00:00
XOM,1.0,147.3428,147.34,27901,28023,25,-0.07,trailing_stop,0.003,-1.9e-05,0.5525,False,False,alpha+breakout,chop,chop,5.43,4.32,27,1570.5,2026-04-24T17:38:17.867090+00:00
TSLA,1.0,376.0744,376.5722,27985,28121,9,4.48,max_holding_period,0.003,0.001324,0.7616,True,False,alpha+breakout,chop,chop,7.52,9.64,30,1746.9,2026-04-24T17:59:15.738884+00:00
NVDA,1.0,208.83,208.6417,28152,28208,6,-1.13,trailing_stop,0.003,-0.000902,0.5509,False,False,alpha+breakout,chop,chop,2.55,3.05,13,735.4,2026-04-24T18:18:19.904711+00:00
IWM,1.0,277.0767,277.08,28221,28355,19,0.06,max_holding_period,0.003,1.2e-05,0.558,True,False,alpha+breakout,chop,chop,2.91,3.8,30,1752.6,2026-04-24T18:50:20.844853+00:00
QQQ,1.0,663.1443,663.54,28272,28406,5,1.98,max_holding_period,0.003,0.000597,0.5527,True,False,alpha+breakout,chop,chop,1.98,2.56,30,1752.9,2026-04-24T19:01:26.017338+00:00
WMT,1.0,129.86,129.8,28562,28586,21,-1.26,pyramid_cut_full_at_-1.2R,0.003,-0.000462,0.6231,False,False,alpha+breakout,chop,chop,0.21,4.52,6,311.3,2026-04-24T19:40:19.998906+00:00
